fichier,phrase_id,position,mot,onset,offset,POS,surprisal_bits,surprise_structurale,oov,freq_zipf,n_phones
audio20.TextGrid,6,3,not,17.700,17.850,RB,4.3332,3.0365,0,6.69,3
audio20.TextGrid,6,4,the,17.850,17.960,DT,0.7806,3.5164,0,7.73,2
audio20.TextGrid,6,5,hand,17.960,18.230,NN,10.6845,1.4979,0,5.41,4
audio20.TextGrid,6,6,s,18.230,18.330,NN,4.8869,3.0508,1,5.86,1
audio20.TextGrid,6,7,fault,18.330,18.670,NN,12.6845,3.4797,0,4.64,4
audio20.TextGrid,6,8,and,18.670,18.770,CC,0.5482,4.5955,0,7.41,2
audio20.TextGrid,6,9,you,18.770,18.900,PRP,4.1902,5.7592,0,6.98,2
audio20.TextGrid,6,10,have,18.900,18.990,VBP,2.5795,2.6254,0,6.71,3
audio20.TextGrid,6,11,been,18.990,19.130,VBN,3.8305,3.2283,0,6.27,3
audio20.TextGrid,6,12,many,19.130,19.400,JJ,5.8664,3.8697,0,5.91,4
audio20.TextGrid,6,13,hours,19.400,19.790,NNS,9.2401,2.1512,0,5.4,3
audio20.TextGrid,6,14,with,19.790,19.900,IN,4.6303,2.1158,0,6.85,3
audio20.TextGrid,6,15,the,19.900,19.980,DT,0.7806,1.7704,0,7.73,2
audio20.TextGrid,6,16,fish,19.980,20.350,NN,4.8869,1.2945,1,4.9,3
audio20.TextGrid,7,1,but,21.270,21.470,CC,2.8832,5.5291,0,6.63,3
audio20.TextGrid,7,2,you,21.470,21.540,PRP,4.1902,3.6160,0,6.98,2
audio20.TextGrid,7,3,can,21.540,21.660,MD,3.3018,3.7394,0,6.46,3
audio20.TextGrid,7,4,stay,21.660,21.900,VB,8.9966,0.6826,0,5.33,3
audio20.TextGrid,7,5,with,21.900,22.060,IN,4.6303,3.3208,0,6.85,3
audio20.TextGrid,7,6,him,22.060,22.190,PRP,6.7448,4.5598,0,6.11,3
audio20.TextGrid,7,7,forever,22.190,22.730,RB,3.1182,4.6961,1,4.74,5
audio20.TextGrid,9,1,he,26.760,26.860,PRP,2.5017,5.9294,0,6.69,2
audio20.TextGrid,9,2,picked,26.860,27.100,VBD,11.5713,2.1088,0,4.72,4
audio20.TextGrid,9,3,up,27.100,27.220,RP,1.4881,6.3554,0,6.39,2
audio20.TextGrid,9,4,a,27.220,27.270,DT,2.0447,3.1247,0,7.36,1
audio20.TextGrid,9,5,piece,27.270,27.630,NN,12.6845,1.6239,0,5.04,3
audio20.TextGrid,9,6,and,27.630,27.740,CC,0.5482,5.1478,0,7.41,2
audio20.TextGrid,9,7,put,27.740,27.980,VBN,7.8894,6.0832,0,5.66,3
audio20.TextGrid,9,8,it,27.980,28.080,PRP,1.5724,6.6852,0,6.95,2
audio20.TextGrid,9,9,in,28.080,28.190,IN,2.4946,4.6046,0,7.27,2
audio20.TextGrid,9,10,his,28.190,28.340,PRP$,2.6039,4.8844,0,6.51,3
audio20.TextGrid,9,11,mouth,28.340,28.690,NN,4.8869,1.5077,1,4.83,3
audio20.TextGrid,9,12,and,28.690,28.830,CC,0.5482,4.6418,0,7.41,3
audio20.TextGrid,9,13,chewed,28.830,29.100,VBD,2.3092,4.3999,1,3.24,3
audio20.TextGrid,9,14,it,29.100,29.210,PRP,1.5724,6.1694,0,6.95,2
audio20.TextGrid,9,15,slowly,29.210,29.720,RB,9.4625,4.6800,0,4.63,5
audio20.TextGrid,10,1,it,30.490,30.600,PRP,1.5724,5.9294,0,6.95,2
audio20.TextGrid,10,2,was,30.600,30.730,VBD,3.0516,2.1088,0,6.82,3
audio20.TextGrid,10,3,not,30.730,30.910,RB,4.3332,3.6893,0,6.69,3
audio20.TextGrid,10,4,unpleasant,30.910,31.530,JJ,12.5103,3.4063,0,3.8,9
audio20.TextGrid,11,1,chew,33.000,33.220,NN,4.8869,2.9904,1,3.66,2
audio20.TextGrid,11,2,it,33.220,33.310,PRP,1.5724,7.7172,0,6.95,2
audio20.TextGrid,11,3,well,33.310,33.640,RB,5.9389,5.2349,0,6.03,3
audio20.TextGrid,11,4,he,33.800,33.930,PRP,2.5017,7.0975,0,6.69,2
audio20.TextGrid,11,5,thought,33.930,34.300,VBD,9.2494,3.1938,0,5.59,3
audio20.TextGrid,11,6,and,34.580,34.640,CC,0.5482,7.2613,0,7.41,2
audio20.TextGrid,11,7,get,34.640,34.810,VB,5.9966,5.4328,0,6.28,3
audio20.TextGrid,11,8,all,34.810,34.970,PDT,0.8480,7.4032,0,6.52,2
audio20.TextGrid,11,9,the,34.970,35.070,DT,0.7806,2.4409,0,7.73,2
audio20.TextGrid,11,10,juices,35.070,35.740,NNS,5.7165,4.4558,1,3.42,5
audio20.TextGrid,12,1,it,36.570,36.720,PRP,1.5724,5.9294,0,6.95,2
audio20.TextGrid,12,2,would,36.720,36.840,MD,2.1491,3.6054,0,6.27,3
audio20.TextGrid,12,3,not,36.840,37.110,RB,4.3332,2.7585,0,6.69,3
audio20.TextGrid,12,4,be,37.110,37.210,VB,2.8428,1.1566,0,6.79,2
audio20.TextGrid,12,5,had,37.210,37.450,VBD,4.2494,7.6260,0,6.33,3
audio20.TextGrid,12,6,to,37.450,37.530,TO,-0.0000,5.5553,0,7.43,2
audio20.TextGrid,12,7,eat,37.530,37.710,VBP,10.3674,7.2975,0,5.13,2
audio20.TextGrid,12,8,with,37.710,37.830,IN,4.6303,3.4694,0,6.85,3
audio20.TextGrid,12,9,a,37.830,37.860,DT,2.0447,1.9337,0,7.36,1
audio20.TextGrid,12,10,little,37.860,38.070,JJ,8.5103,2.3502,0,5.75,5
audio20.TextGrid,12,11,lime,38.070,38.560,NN,4.8869,0.8757,1,3.86,3
audio20.TextGrid,12,12,or,38.560,38.710,CC,2.9456,4.7464,0,6.54,2
audio20.TextGrid,12,13,with,38.710,38.930,IN,4.6303,4.7510,0,6.85,3
audio20.TextGrid,12,14,lemon,38.930,39.240,JJ,5.1180,3.9120,1,4.1,5
audio20.TextGrid,12,15,or,39.240,39.270,CC,2.9456,6.3232,0,6.54,1
audio20.TextGrid,12,16,with,39.570,39.910,IN,4.6303,4.8994,0,6.85,3
audio20.TextGrid,12,17,salt,39.910,40.380,NNP,13.2000,3.6104,0,4.6,4
audio20.TextGrid,13,1,how,42.470,42.610,WRB,2.6684,9.1912,0,6.24,2
audio20.TextGrid,13,2,do,42.610,42.690,VB,6.1893,6.3822,0,6.35,2
audio20.TextGrid,13,3,you,42.690,42.800,PRP,4.1902,5.0924,0,6.98,2
audio20.TextGrid,13,4,feel,42.800,43.160,VBP,7.3674,4.0020,0,5.67,3
audio20.TextGrid,13,5,hand,43.160,43.520,NN,10.6845,5.0243,0,5.41,4
audio20.TextGrid,13,6,he,43.520,43.860,PRP,2.5017,6.7519,0,6.69,2
audio20.TextGrid,13,7,asked,43.860,44.080,VBD,8.2494,2.7170,0,5.3,3
audio20.TextGrid,13,8,the,44.100,44.190,DT,0.7806,3.1613,0,7.73,2
audio20.TextGrid,13,9,cramped,44.190,44.560,JJ,5.1180,2.3076,1,3.28,6
audio20.TextGrid,13,10,hand,44.560,44.790,NN,10.6845,0.8757,0,5.41,4
audio20.TextGrid,13,11,that,44.790,44.920,IN,4.2613,2.1069,0,7.01,3
audio20.TextGrid,13,12,was,44.920,45.020,VBD,3.0516,8.2410,0,6.82,3
audio20.TextGrid,13,13,almost,45.020,45.440,RB,6.9389,4.7486,0,5.39,6
audio20.TextGrid,13,14,as,45.440,45.530,IN,4.7671,3.3997,0,6.77,2
audio20.TextGrid,13,15,stiff,45.530,45.890,JJ,11.5103,3.7109,0,3.9,4
audio20.TextGrid,13,16,as,45.890,46.030,IN,4.7671,4.7735,0,6.77,2
audio20.TextGrid,13,17,rigor,46.030,46.310,NN,4.8869,3.3565,1,3.07,4
audio20.TextGrid,13,18,mortis,46.310,46.840,NN,4.8869,2.8911,1,2.63,6
audio20.TextGrid,14,1,i,47.760,47.890,PRP,3.9247,5.9294,0,7.09,1
audio20.TextGrid,14,2,ll,47.890,47.960,VBP,1.8478,2.7055,1,4.66,1
audio20.TextGrid,14,3,eat,47.960,48.120,VBP,10.3674,8.2913,0,5.13,2
audio20.TextGrid,14,4,some,48.120,48.280,DT,5.8253,3.2960,0,6.2,3
audio20.TextGrid,14,5,more,48.280,48.540,RBR,0.6280,8.0259,0,6.36,3
audio20.TextGrid,14,6,for,48.540,48.790,IN,3.5339,3.7460,0,7.01,3
audio20.TextGrid,14,7,you,48.790,48.980,PRP,4.1902,4.8973,0,6.98,2
audio20.TextGrid,16,1,does,56.850,57.050,VBZ,5.2984,5.6211,0,5.74,3
audio20.TextGrid,16,2,it,57.050,57.230,PRP,1.5724,5.9505,0,6.95,2
audio20.TextGrid,16,3,go,57.230,57.570,VB,7.1486,6.2403,0,6.03,2
audio20.TextGrid,16,4,hand,57.570,58.000,NN,10.6845,4.5847,0,5.41,4
audio20.TextGrid,16,5,or,58.320,58.450,CC,2.9456,4.3410,0,6.54,2
audio20.TextGrid,16,6,is,58.450,58.560,VBZ,1.6609,4.9723,0,7.07,2
audio20.TextGrid,16,7,it,58.560,58.740,PRP,1.5724,5.8246,0,6.95,2
audio20.TextGrid,16,8,too,58.740,58.920,RB,6.8775,4.6080,0,5.95,2
audio20.TextGrid,16,9,early,58.920,59.100,JJ,7.6523,4.2668,0,5.43,3
audio20.TextGrid,16,10,to,59.100,59.240,TO,-0.0000,4.9742,0,7.43,2
audio20.TextGrid,16,11,know,59.240,59.580,VB,7.9966,2.4488,0,6.1,2
audio20.TextGrid,17,1,he,61.050,61.150,PRP,2.5017,5.9294,0,6.69,2
audio20.TextGrid,17,2,took,61.150,61.330,VBD,6.7639,2.1088,0,5.51,3
audio20.TextGrid,17,3,another,61.330,61.650,DT,7.4103,3.1613,0,5.74,5
audio20.TextGrid,17,4,full,61.650,61.900,JJ,8.1180,2.3076,0,5.54,3
audio20.TextGrid,17,5,piece,61.900,62.300,NN,12.6845,0.8757,0,5.04,3
audio20.TextGrid,17,6,and,62.300,62.470,CC,0.5482,4.7464,0,7.41,3
audio20.TextGrid,17,7,chewed,62.470,62.720,VBD,2.3092,4.3999,1,3.24,3
audio20.TextGrid,17,8,it,62.720,62.930,PRP,1.5724,6.1694,0,6.95,2
audio20.TextGrid,18,1,it,64.310,64.470,PRP,1.5724,5.9294,0,6.95,2
audio20.TextGrid,18,2,is,64.470,64.580,VBZ,1.6609,2.5114,0,7.07,2
audio20.TextGrid,18,3,a,64.580,64.660,DT,2.0447,3.1170,0,7.36,1
audio20.TextGrid,18,4,strong,64.660,65.270,JJ,7.8664,2.2368,0,5.22,5
audio20.TextGrid,18,5,full,65.270,65.540,JJ,8.1180,4.0305,0,5.54,3
audio20.TextGrid,18,6,blooded,65.540,65.970,VBD,7.2520,7.7983,1,3.34,6
audio20.TextGrid,18,7,fish,65.970,66.380,NN,4.8869,3.1441,1,4.9,3
audio20.TextGrid,18,8,he,66.520,66.610,PRP,2.5017,7.5944,0,6.69,2
audio20.TextGrid,18,9,thought,66.610,66.980,VBD,9.2494,2.7170,0,5.59,3
audio20.TextGrid,18,10,i,67.300,67.410,PRP,3.9247,5.8464,0,7.09,1
audio20.TextGrid,18,11,was,67.410,67.600,VBD,3.0516,3.5483,0,6.82,3
audio20.TextGrid,18,12,lucky,67.600,67.850,JJ,12.5103,4.4512,0,4.77,4
audio20.TextGrid,18,13,to,67.850,67.950,TO,-0.0000,5.5201,0,7.43,2
audio20.TextGrid,18,14,get,67.950,68.150,VB,5.9966,2.4488,0,6.28,3
audio20.TextGrid,18,15,him,68.150,68.330,PRP,6.7448,5.1675,0,6.11,3
audio20.TextGrid,18,16,instead,68.330,68.650,RB,7.7621,4.6101,0,5.24,6
audio20.TextGrid,18,17,of,68.650,68.720,IN,2.0839,3.8931,0,7.4,2
audio20.TextGrid,18,18,dolphin,68.720,69.240,NN,4.8869,3.3238,1,3.67,6
audio20.TextGrid,19,1,dolphin,70.000,70.330,NN,4.8869,2.9904,1,3.67,6
audio20.TextGrid,19,2,is,70.330,70.440,VBZ,1.6609,4.0924,0,7.07,2
audio20.TextGrid,19,3,too,70.440,70.610,RB,6.8775,3.0615,0,5.95,2
audio20.TextGrid,19,4,sweet,70.610,71.120,JJ,11.5103,3.0572,0,4.91,4
audio20.TextGrid,20,1,this,71.770,71.940,DT,5.1879,3.6796,0,6.82,3
audio20.TextGrid,20,2,is,71.940,72.050,VBZ,1.6609,5.7805,0,7.07,2
audio20.TextGrid,20,3,hardly,72.050,72.390,RB,9.4625,3.5309,0,4.53,6
audio20.TextGrid,20,4,sweet,72.390,72.650,JJ,11.5103,3.0572,0,4.91,4
audio20.TextGrid,20,5,at,72.650,72.750,IN,4.5187,2.6702,0,6.7,2
audio20.TextGrid,20,6,all,72.750,73.140,DT,6.3805,1.7676,0,6.52,2
audio20.TextGrid,20,7,and,73.140,73.260,CC,0.5482,8.4234,0,7.41,2
audio20.TextGrid,20,8,all,73.260,73.430,PDT,0.8480,6.4180,0,6.52,2
audio20.TextGrid,20,9,the,73.430,73.540,DT,0.7806,1.6999,0,7.73,2
audio20.TextGrid,20,10,strength,73.540,73.940,NN,10.8772,1.9359,0,4.8,6
audio20.TextGrid,20,11,is,73.940,74.060,VBZ,1.6609,4.2591,0,7.07,2
audio20.TextGrid,20,12,still,74.060,74.350,RB,6.0031,3.0615,0,5.92,4
audio20.TextGrid,20,13,in,74.350,74.450,IN,2.4946,3.6508,0,7.27,2
audio20.TextGrid,20,14,it,74.490,74.660,PRP,1.5724,4.2694,0,6.95,2
audio20.TextGrid,21,1,there,76.910,77.060,EX,-0.0000,10.1993,0,6.31,3
audio20.TextGrid,21,2,is,77.060,77.190,VBZ,1.6609,2.1221,0,7.07,2
audio20.TextGrid,21,3,no,77.190,77.380,DT,6.5690,2.5654,0,6.35,2
audio20.TextGrid,21,4,sense,77.380,77.730,NN,10.8772,1.2787,0,5.19,4
audio20.TextGrid,21,5,in,77.730,77.850,IN,2.4946,1.9542,0,7.27,2
audio20.TextGrid,21,6,being,77.850,78.150,VBG,5.4243,7.7529,0,5.95,4
audio20.TextGrid,21,7,anything,78.150,78.510,NN,9.9841,3.5566,0,5.55,6
audio20.TextGrid,21,8,but,78.510,78.660,CC,2.8832,5.1948,0,6.63,3
audio20.TextGrid,21,9,practical,78.660,79.190,JJ,12.5103,3.2032,0,4.48,9
audio20.TextGrid,21,10,though,79.190,79.460,IN,8.5665,4.2604,0,5.5,2
audio20.TextGrid,21,11,he,79.640,79.760,PRP,2.5017,4.4199,0,6.69,2
audio20.TextGrid,21,12,thought,79.760,80.090,NN,13.6845,6.0201,0,5.59,3
audio20.TextGrid,22,1,i,80.730,80.830,PRP,3.9247,5.9294,0,7.09,1
audio20.TextGrid,22,2,wish,80.830,81.040,VB,10.3185,7.0820,0,5.18,3
audio20.TextGrid,22,3,i,81.040,81.150,PRP,3.9247,4.6808,0,7.09,1
audio20.TextGrid,22,4,had,81.150,81.320,VBD,4.2494,3.5912,0,6.33,3
audio20.TextGrid,22,5,some,81.320,81.450,DT,5.8253,3.1613,0,6.2,3
audio20.TextGrid,22,6,salt,81.450,81.910,NNP,13.2000,3.6134,0,4.6,4
audio20.TextGrid,23,1,and,83.010,83.110,CC,0.5482,5.5291,0,7.41,3
audio20.TextGrid,23,2,i,83.110,83.220,PRP,3.9247,3.6160,0,7.09,1
audio20.TextGrid,23,3,do,83.220,83.350,VBP,4.6125,2.6254,0,6.35,2
audio20.TextGrid,23,4,not,83.350,83.560,RB,4.3332,2.7801,0,6.69,3
audio20.TextGrid,23,5,know,83.560,83.690,VBP,7.7825,6.2588,0,6.1,2
audio20.TextGrid,23,6,whether,83.690,83.940,IN,8.4090,3.8893,0,5.32,4
audio20.TextGrid,23,7,the,83.940,84.050,DT,0.7806,1.9337,0,7.73,2
audio20.TextGrid,23,8,sun,84.050,84.290,NN,4.8869,1.2945,1,4.97,3
audio20.TextGrid,23,9,will,84.290,84.620,MD,1.7271,5.9041,0,6.45,3
audio20.TextGrid,23,10,rot,84.620,84.910,VB,2.8428,0.6135,1,3.7,3
audio20.TextGrid,23,11,or,84.910,85.090,CC,2.9456,7.3619,0,6.54,2
audio20.TextGrid,23,12,dry,85.090,85.450,JJ,10.5103,4.4653,0,4.74,3
audio20.TextGrid,23,13,what,85.450,85.630,WDT,7.2127,8.5970,0,6.38,3
audio20.TextGrid,23,14,is,85.630,85.790,VBZ,1.6609,7.0573,0,7.07,2
audio20.TextGrid,23,15,left,85.790,86.090,VBD,9.9863,6.0152,0,5.62,4
audio20.TextGrid,23,16,so,86.090,86.240,IN,8.5120,4.2373,0,6.52,2
audio20.TextGrid,23,17,i,86.240,86.340,PRP,3.9247,4.4761,0,7.09,1
audio20.TextGrid,23,18,had,86.340,86.500,VBD,4.2494,2.2358,0,6.33,3
audio20.TextGrid,23,19,better,86.500,86.790,RBR,3.9175,7.7399,0,5.76,4
audio20.TextGrid,23,20,eat,86.790,86.980,VBP,10.3674,6.0361,0,5.13,2
audio20.TextGrid,23,21,it,86.980,87.090,PRP,1.5724,5.6111,0,6.95,2
audio20.TextGrid,23,22,all,87.090,87.510,RB,9.8775,4.9254,0,6.52,2
audio20.TextGrid,23,23,although,87.790,88.110,IN,8.5120,3.8931,0,5.3,4
audio20.TextGrid,23,24,i,88.110,88.240,PRP,3.9247,4.2694,0,7.09,1
audio20.TextGrid,23,25,am,88.240,88.340,VBP,9.3674,2.6508,0,5.78,2
audio20.TextGrid,23,26,not,88.340,88.530,RB,4.3332,2.7801,0,6.69,3
audio20.TextGrid,23,27,hungry,88.530,88.970,JJ,5.1180,3.2649,1,4.45,6
audio20.TextGrid,24,1,the,89.700,89.780,DT,0.7806,3.6796,0,7.73,2
audio20.TextGrid,24,2,fish,89.780,90.060,NN,4.8869,1.3067,1,4.9,3
audio20.TextGrid,24,3,is,90.060,90.160,VBZ,1.6609,4.2591,0,7.07,2
audio20.TextGrid,24,4,calm,90.160,90.510,JJ,5.1180,3.9556,1,4.54,4
audio20.TextGrid,24,5,and,90.510,90.620,CC,0.5482,4.9272,0,7.41,3
audio20.TextGrid,24,6,steady,90.620,91.050,JJ,9.9253,1.9039,0,4.31,5
audio20.TextGrid,25,1,i,91.450,91.550,PRP,3.9247,5.9294,0,7.09,1
audio20.TextGrid,25,2,will,91.550,91.700,MD,1.7271,3.6054,0,6.45,3
audio20.TextGrid,25,3,eat,91.700,91.860,VBP,10.3674,8.0102,0,5.13,2
audio20.TextGrid,25,4,it,91.860,91.960,PRP,1.5724,5.5487,0,6.95,2
audio20.TextGrid,25,5,all,91.960,92.230,RB,9.8775,4.9254,0,6.52,2
audio20.TextGrid,25,6,and,92.630,92.730,CC,0.5482,6.2234,0,7.41,2
audio20.TextGrid,25,7,then,92.730,92.870,RB,6.3750,3.1277,0,6.07,3
audio20.TextGrid,25,8,i,92.870,92.950,PRP,3.9247,7.2563,0,7.09,1
audio20.TextGrid,25,9,will,92.950,93.130,MD,1.7271,4.1128,0,6.45,3
audio20.TextGrid,25,10,be,93.130,93.260,VB,2.8428,0.6826,0,6.79,2
audio20.TextGrid,25,11,ready,93.260,93.650,JJ,12.5103,3.6158,0,5.28,4
audio20.TextGrid,26,1,be,95.280,95.390,VB,2.8428,5.3559,0,6.79,2
audio20.TextGrid,26,2,patient,95.390,95.810,NN,13.6845,3.8870,0,4.77,6
audio20.TextGrid,26,3,hand,95.810,96.190,NN,10.6845,3.0054,0,5.41,4
audio20.TextGrid,26,4,he,96.440,96.570,PRP,2.5017,8.5046,0,6.69,2
audio20.TextGrid,26,5,said,96.570,96.830,VBD,2.3092,2.7170,0,6.01,3
audio20.TextGrid,26,6,i,96.830,96.940,PRP,3.9247,5.8464,0,7.09,1
audio20.TextGrid,26,7,do,96.940,97.130,VBP,4.6125,4.0543,0,6.35,2
audio20.TextGrid,26,8,this,97.130,97.340,DT,5.1879,3.4402,0,6.82,3
audio20.TextGrid,26,9,for,97.340,97.450,IN,3.5339,5.3234,0,7.01,2
audio20.TextGrid,26,10,you,97.450,99.320,PRP,4.1902,4.0935,0,6.98,2
audio20.TextGrid,26,11,i,99.350,99.430,PRP,3.9247,7.1126,0,7.09,1
audio20.TextGrid,26,12,wish,99.430,99.630,VB,10.3185,5.8701,0,5.18,3
audio20.TextGrid,26,13,i,99.630,99.710,PRP,3.9247,4.6808,0,7.09,1
audio20.TextGrid,26,14,could,99.710,99.910,MD,2.9376,4.5791,0,6.06,3
audio20.TextGrid,26,15,feed,99.910,100.100,VBP,9.3674,8.0102,0,4.67,3
audio20.TextGrid,26,16,the,100.100,100.210,DT,0.7806,3.2960,0,7.73,2
audio20.TextGrid,26,17,fish,100.210,100.640,NN,4.8869,1.6854,1,4.9,3
audio20.TextGrid,26,18,he,100.820,100.920,PRP,2.5017,8.4699,0,6.69,2
audio20.TextGrid,26,19,thought,100.920,101.300,VBD,9.2494,2.7170,0,5.59,3
audio20.TextGrid,26,20,he,101.560,101.700,PRP,2.5017,5.8464,0,6.69,2
audio20.TextGrid,26,21,is,101.700,101.790,VBZ,1.6609,3.9237,0,7.07,2
audio20.TextGrid,26,22,my,101.790,101.950,PRP$,5.2593,6.6920,0,6.57,2
audio20.TextGrid,26,23,brother,101.950,102.380,NN,4.8869,2.0761,1,5.11,5
audio20.TextGrid,27,1,but,103.090,103.210,CC,2.8832,5.5291,0,6.63,3
audio20.TextGrid,27,2,i,103.210,103.290,PRP,3.9247,3.6160,0,7.09,1
audio20.TextGrid,27,3,must,103.290,103.540,MD,5.6085,3.7394,0,5.68,4
audio20.TextGrid,27,4,kill,103.540,103.800,VB,10.3185,0.6826,0,5.09,3
audio20.TextGrid,27,5,him,103.800,104.060,PRP,6.7448,5.4081,0,6.11,2
audio20.TextGrid,27,6,and,104.060,104.180,CC,0.5482,6.1415,0,7.41,2
audio20.TextGrid,27,7,keep,104.180,104.480,VB,7.4117,4.9933,0,5.66,3
audio20.TextGrid,27,8,strong,104.480,105.010,JJ,7.8664,3.7283,0,5.22,5
audio20.TextGrid,27,9,to,105.010,105.140,TO,-0.0000,5.7230,0,7.43,2
audio20.TextGrid,27,10,do,105.140,105.390,VB,6.1893,2.4488,0,6.35,2
audio20.TextGrid,27,11,it,105.390,105.590,PRP,1.5724,5.1675,0,6.95,2
audio20.TextGrid,28,1,slowly,106.700,107.110,RB,9.4625,5.2120,0,4.63,5
audio20.TextGrid,28,2,and,107.110,107.190,CC,0.5482,6.6816,0,7.41,2
audio20.TextGrid,28,3,conscientiously,107.190,108.090,RB,3.1182,3.1277,1,2.36,12
audio20.TextGrid,28,4,he,108.090,108.270,PRP,2.5017,7.2563,0,6.69,2
audio20.TextGrid,28,5,ate,108.270,108.480,VB,2.8428,4.7812,1,4.34,2
audio20.TextGrid,28,6,all,108.480,108.870,RB,9.8775,5.4772,0,6.52,2
audio20.TextGrid,28,7,of,108.870,108.940,IN,2.0839,3.0164,0,7.4,2
audio20.TextGrid,28,8,the,108.940,109.020,DT,0.7806,1.9329,0,7.73,2
audio20.TextGrid,28,9,wedge,109.020,109.340,NN,4.8869,1.2945,1,3.62,3
audio20.TextGrid,28,10,shaped,109.340,109.630,VBD,2.3092,4.1007,1,4.38,4
audio20.TextGrid,28,11,strips,109.630,110.020,NNS,5.7165,5.6134,1,3.86,6
audio20.TextGrid,28,12,of,110.020,110.100,IN,2.0839,1.6839,0,7.4,2
audio20.TextGrid,28,13,fish,110.100,110.500,NN,4.8869,3.0574,1,4.9,3
audio20.TextGrid,29,1,he,111.730,111.840,PRP,2.5017,5.9294,0,6.69,2
audio20.TextGrid,29,2,straightened,111.840,112.260,VBD,2.3092,2.1088,1,3.13,8
audio20.TextGrid,29,3,up,112.260,112.440,RB,5.8478,3.6893,0,6.39,2
audio20.TextGrid,29,4,wiping,112.780,113.150,VBG,5.2638,5.6996,1,3.44,5
audio20.TextGrid,29,5,his,113.150,113.310,PRP$,2.6039,4.8457,0,6.51,3
audio20.TextGrid,29,6,hand,113.310,113.590,NN,10.6845,1.9749,0,5.41,4
audio20.TextGrid,29,7,on,113.590,113.720,IN,4.3011,2.4452,0,6.91,2
audio20.TextGrid,29,8,his,113.720,113.880,PRP$,2.6039,4.8774,0,6.51,3
audio20.TextGrid,29,9,trousers,113.880,114.460,NNS,5.7165,2.6653,1,3.7,6
audio20.TextGrid,30,1,now,115.620,116.060,RB,5.3332,5.2120,0,6.18,2
audio20.TextGrid,30,2,he,116.060,116.480,PRP,2.5017,5.9440,0,6.69,2
audio20.TextGrid,30,3,said,116.480,116.870,VBD,2.3092,3.1938,0,6.01,3
audio20.TextGrid,30,4,you,117.360,117.460,PRP,4.1902,5.8464,0,6.98,2
audio20.TextGrid,30,5,can,117.460,117.630,MD,3.3018,4.4952,0,6.46,3
audio20.TextGrid,30,6,let,117.630,117.790,VB,8.7336,0.6826,0,5.6,3
audio20.TextGrid,30,7,the,117.790,117.900,DT,0.7806,2.4182,0,7.73,2
audio20.TextGrid,30,8,cord,117.900,118.200,NN,4.8869,1.1453,1,3.98,4
audio20.TextGrid,30,9,go,118.200,118.540,VB,7.1486,7.9120,0,6.03,2
audio20.TextGrid,30,10,hand,118.540,118.910,NN,10.6845,4.6039,0,5.41,4
audio20.TextGrid,30,11,and,118.910,119.070,CC,0.5482,4.3410,0,7.41,3
audio20.TextGrid,30,12,i,119.070,119.210,PRP,3.9247,5.7592,0,7.09,1
audio20.TextGrid,30,13,will,119.210,119.400,MD,1.7271,3.7394,0,6.45,3
audio20.TextGrid,30,14,handle,119.400,119.720,VB,10.3185,0.6826,0,4.79,6
audio20.TextGrid,30,15,him,119.720,119.870,PRP,6.7448,5.4081,0,6.11,2
audio20.TextGrid,30,16,with,119.870,119.990,IN,4.6303,2.9664,0,6.85,3
audio20.TextGrid,30,17,the,119.990,120.070,DT,0.7806,2.3631,0,7.73,2
audio20.TextGrid,30,18,right,120.070,120.320,JJ,10.1883,2.3502,0,5.96,3
audio20.TextGrid,30,19,arm,120.320,120.530,NN,12.0996,0.8757,0,4.73,3
audio20.TextGrid,30,20,alone,120.530,120.900,RB,8.8775,6.1928,0,5.16,4
audio20.TextGrid,30,21,until,120.900,121.160,IN,8.0970,3.1971,0,5.61,5
audio20.TextGrid,30,22,you,121.160,121.360,PRP,4.1902,4.2694,0,6.98,2
audio20.TextGrid,30,23,stop,121.360,121.740,VB,8.9966,6.8610,0,5.52,4
audio20.TextGrid,30,24,that,121.740,121.990,DT,6.1623,3.1312,0,7.01,3
audio20.TextGrid,30,25,nonsense,121.990,122.670,NN,4.8869,1.1453,1,4.21,7
audio20.TextGrid,31,1,he,123.920,124.020,PRP,2.5017,5.9294,0,6.69,2
audio20.TextGrid,31,2,put,124.020,124.220,VBN,7.8894,7.6129,0,5.66,3
audio20.TextGrid,31,3,his,124.220,124.380,PRP$,2.6039,5.9621,0,6.51,3
audio20.TextGrid,31,4,left,124.380,124.630,VBN,8.2520,6.3633,0,5.62,4
audio20.TextGrid,31,5,foot,124.630,124.890,NN,13.6845,3.6840,0,4.87,3
audio20.TextGrid,31,6,on,124.890,125.030,IN,4.3011,2.1253,0,6.91,2
audio20.TextGrid,31,7,the,125.030,125.090,DT,0.7806,1.7802,0,7.73,2
audio20.TextGrid,31,8,heavy,125.090,125.370,JJ,10.1883,2.3502,0,4.96,4
audio20.TextGrid,31,9,line,125.370,125.680,NN,9.9841,0.8757,0,5.49,3
audio20.TextGrid,31,10,that,125.680,125.790,IN,4.2613,2.1069,0,7.01,3
audio20.TextGrid,31,11,the,125.790,125.860,DT,0.7806,1.7802,0,7.73,2
audio20.TextGrid,31,12,left,125.860,126.130,VBN,8.2520,6.3591,0,5.62,4
audio20.TextGrid,31,13,hand,126.130,126.350,NN,10.6845,1.8899,0,5.41,4
