fichier,phrase_id,position,mot,onset,offset,POS,surprise_incrementale,freq_zipf,n_phones
audio17.TextGrid,34,2,matter,145.230,145.520,NN,11.2121,5.38,4
audio17.TextGrid,34,3,how,145.520,145.700,WRB,12.9713,6.24,2
audio17.TextGrid,34,4,great,145.700,145.970,JJ,11.9859,5.88,4
audio17.TextGrid,34,5,he,145.970,146.120,PRP,7.7935,6.69,2
audio17.TextGrid,34,6,is,146.120,146.440,VBZ,4.8556,7.07,2
audio17.TextGrid,34,7,now,147.140,147.440,RB,9.5260,6.18,2
audio17.TextGrid,34,8,everything,147.440,147.840,NN,17.5077,5.54,7
audio17.TextGrid,34,9,is,147.840,147.950,VBZ,8.1894,7.07,2
audio17.TextGrid,34,10,cleared,147.950,148.310,VBN,15.9463,4.2,5
audio17.TextGrid,34,11,away,148.310,148.580,RP,11.0139,5.62,3
audio17.TextGrid,34,12,that,148.580,148.770,IN,6.5333,7.01,3
audio17.TextGrid,34,13,might,148.770,149.010,MD,15.1023,5.66,3
audio17.TextGrid,34,14,make,149.010,149.250,VB,8.5346,6.08,3
audio17.TextGrid,34,15,trouble,149.250,149.570,NN,15.6599,4.79,6
audio17.TextGrid,35,1,and,149.980,150.080,CC,6.0239,7.41,2
audio17.TextGrid,35,2,i,150.080,150.170,NNS,8.8227,7.09,1
audio17.TextGrid,35,3,have,150.170,150.300,VBP,6.3667,6.71,3
audio17.TextGrid,35,4,a,150.300,150.350,DT,5.0042,7.36,1
audio17.TextGrid,35,5,big,150.350,150.600,JJ,9.6853,5.67,3
audio17.TextGrid,35,6,reserve,150.600,150.910,NN,12.7804,4.6,5
audio17.TextGrid,35,7,of,150.910,151.080,IN,4.7502,7.4,2
audio17.TextGrid,35,8,line,151.080,151.520,NN,13.3969,5.49,3
audio17.TextGrid,35,9,all,151.910,152.150,PDT,11.9305,6.52,2
audio17.TextGrid,35,10,that,152.150,152.280,IN,8.6416,7.01,3
audio17.TextGrid,35,11,a,152.280,152.330,DT,4.1812,7.36,1
audio17.TextGrid,35,12,man,152.330,152.580,NN,11.1771,5.82,3
audio17.TextGrid,35,13,can,152.580,152.760,MD,10.0889,6.46,3
audio17.TextGrid,35,14,ask,152.760,153.240,VB,12.0923,5.34,3
audio17.TextGrid,36,1,fish,154.750,155.220,NN,9.4938,4.9,3
audio17.TextGrid,36,2,he,155.530,155.630,PRP,10.4448,6.69,2
audio17.TextGrid,36,3,said,155.630,155.890,VBD,5.3981,6.01,3
audio17.TextGrid,36,4,softly,155.890,156.500,RB,7.1135,3.77,6
audio17.TextGrid,37,1,aloud,156.600,157.070,NN,9.4938,3.51,4
audio17.TextGrid,37,2,i,157.780,157.860,NN,11.8162,7.09,1
audio17.TextGrid,37,3,ll,157.860,157.940,VBP,6.2232,4.66,1
audio17.TextGrid,37,4,stay,157.940,158.270,NN,13.3610,5.33,3
audio17.TextGrid,37,5,with,158.270,158.540,IN,7.8320,6.85,3
audio17.TextGrid,37,6,you,158.540,158.720,PRP,9.2622,6.98,2
audio17.TextGrid,37,7,until,158.720,159.090,IN,11.2689,5.61,5
audio17.TextGrid,37,8,i,159.090,159.230,JJ,9.0099,7.09,1
audio17.TextGrid,37,9,am,159.230,159.350,VBP,13.8035,5.78,3
audio17.TextGrid,37,10,dead,159.350,159.900,JJ,15.3869,5.19,3
audio17.TextGrid,38,1,he,162.500,162.600,PRP,5.5326,6.69,2
audio17.TextGrid,38,2,ll,162.600,162.710,VBZ,4.7885,4.66,2
audio17.TextGrid,38,3,stay,162.710,162.970,NN,13.6131,5.33,3
audio17.TextGrid,38,4,with,162.970,163.200,IN,7.8393,6.85,3
audio17.TextGrid,38,5,me,163.200,163.450,PRP,12.6494,6.48,2
audio17.TextGrid,38,6,too,163.450,163.770,RB,11.9469,5.95,2
audio17.TextGrid,38,7,i,163.770,163.930,VBP,10.9207,7.09,1
audio17.TextGrid,38,8,suppose,163.930,164.560,VBP,6.1907,4.56,5
audio17.TextGrid,38,9,the,164.790,164.890,DT,3.9871,7.73,2
audio17.TextGrid,38,10,old,164.890,165.120,JJ,10.7366,5.75,3
audio17.TextGrid,38,11,man,165.120,165.370,NN,11.1297,5.82,3
audio17.TextGrid,38,12,thought,165.370,165.750,VBD,14.5050,5.59,3
audio17.TextGrid,39,1,and,166.680,166.760,CC,6.0239,7.41,2
audio17.TextGrid,39,2,he,166.760,166.880,PRP,7.4041,6.69,2
audio17.TextGrid,39,3,waited,166.880,167.230,VBD,14.6931,4.26,5
audio17.TextGrid,39,4,for,167.230,167.390,IN,6.4470,7.01,3
audio17.TextGrid,39,5,it,167.390,167.490,PRP,5.6470,6.95,2
audio17.TextGrid,39,6,to,167.490,167.560,TO,3.9344,7.43,2
audio17.TextGrid,39,7,be,167.560,167.720,VB,5.4486,6.79,2
audio17.TextGrid,39,8,light,167.720,168.150,JJ,12.5842,5.33,3
audio17.TextGrid,40,1,it,169.570,169.690,PRP,4.6034,6.95,2
audio17.TextGrid,40,2,was,169.690,169.870,VBD,5.6570,6.82,3
audio17.TextGrid,40,3,cold,169.870,170.270,VBN,16.4060,5.02,4
audio17.TextGrid,40,4,now,170.270,170.560,RB,11.0924,6.18,2
audio17.TextGrid,40,5,in,170.560,170.620,IN,5.5791,7.27,2
audio17.TextGrid,40,6,the,170.620,170.690,DT,2.6134,7.73,2
audio17.TextGrid,40,7,time,170.690,171.030,NN,8.8327,6.29,3
audio17.TextGrid,40,8,before,171.030,171.370,IN,10.4010,5.93,5
audio17.TextGrid,40,9,daylight,171.370,171.980,NN,8.3878,3.84,5
audio17.TextGrid,40,10,and,172.220,172.340,CC,6.2095,7.41,2
audio17.TextGrid,40,11,he,172.340,172.420,PRP,8.9770,6.69,2
audio17.TextGrid,40,12,pushed,172.420,172.740,VBD,13.8071,4.43,4
audio17.TextGrid,40,13,against,172.740,173.040,IN,11.0534,5.68,6
audio17.TextGrid,40,14,the,173.040,173.120,DT,2.6047,7.73,2
audio17.TextGrid,40,15,wood,173.120,173.400,NN,14.5501,4.78,3
audio17.TextGrid,40,16,to,173.400,173.460,TO,6.6158,7.43,2
audio17.TextGrid,40,17,be,173.460,173.600,VB,6.5097,6.79,2
audio17.TextGrid,40,18,warm,173.600,174.120,JJ,8.2109,4.71,4
audio17.TextGrid,41,1,i,174.910,175.020,NN,6.9517,7.09,1
audio17.TextGrid,41,2,can,175.020,175.200,MD,7.6210,6.46,3
audio17.TextGrid,41,3,do,175.200,175.400,VB,7.6024,6.35,2
audio17.TextGrid,41,4,it,175.400,175.500,PRP,7.6743,6.95,2
audio17.TextGrid,41,5,as,175.500,175.610,RB,7.8294,6.77,2
audio17.TextGrid,41,6,long,175.610,175.830,RB,11.5650,5.81,3
audio17.TextGrid,41,7,as,175.830,175.960,IN,8.7062,6.77,2
audio17.TextGrid,41,8,he,175.960,176.080,PRP,7.9972,6.69,2
audio17.TextGrid,41,9,can,176.080,176.530,MD,8.3596,6.46,3
audio17.TextGrid,41,10,he,176.680,176.820,PRP,11.3184,6.69,2
audio17.TextGrid,41,11,thought,176.820,177.240,VB,12.4878,5.59,3
audio17.TextGrid,42,1,and,177.980,178.100,CC,6.0239,7.41,2
audio17.TextGrid,42,2,in,178.100,178.180,IN,8.0087,7.27,2
audio17.TextGrid,42,3,the,178.180,178.260,DT,2.6823,7.73,2
audio17.TextGrid,42,4,first,178.260,178.640,JJ,9.1045,6.11,4
audio17.TextGrid,42,5,light,178.640,178.830,VBD,11.7212,5.33,3
audio17.TextGrid,42,6,the,178.830,178.970,DT,6.1035,7.73,2
audio17.TextGrid,42,7,line,178.970,179.230,NN,11.0564,5.49,3
audio17.TextGrid,42,8,extended,179.230,179.710,VBN,13.9213,4.64,9
audio17.TextGrid,42,9,out,179.710,179.970,IN,8.4442,6.38,2
audio17.TextGrid,42,10,and,179.970,180.080,CC,6.2801,7.41,2
audio17.TextGrid,42,11,down,180.080,180.410,RB,10.2890,5.88,3
audio17.TextGrid,42,12,into,180.410,180.560,IN,9.4501,6.11,4
audio17.TextGrid,42,13,the,180.560,180.630,DT,2.5717,7.73,2
audio17.TextGrid,42,14,water,180.630,181.070,NN,12.1777,5.52,4
audio17.TextGrid,43,1,the,181.830,181.910,DT,3.2076,7.73,2
audio17.TextGrid,43,2,boat,181.910,182.230,NN,6.0633,4.71,3
audio17.TextGrid,43,3,moved,182.230,182.530,VBD,12.5841,5.01,4
audio17.TextGrid,43,4,steadily,182.530,183.100,RB,15.2475,3.84,7
audio17.TextGrid,43,5,and,183.290,183.420,CC,6.2100,7.41,2
audio17.TextGrid,43,6,when,183.420,183.590,WRB,11.9626,6.37,3
audio17.TextGrid,43,7,the,183.590,183.660,DT,3.3491,7.73,2
audio17.TextGrid,43,8,first,183.660,184.010,JJ,9.4449,6.11,4
audio17.TextGrid,43,9,edge,184.010,184.230,NN,15.9527,4.74,2
audio17.TextGrid,43,10,of,184.230,184.300,IN,5.7946,7.4,2
audio17.TextGrid,43,11,the,184.300,184.390,DT,2.4532,7.73,2
audio17.TextGrid,43,12,sun,184.390,184.690,NN,15.1085,4.97,3
audio17.TextGrid,43,13,rose,184.690,185.080,VBD,11.5299,4.82,3
audio17.TextGrid,43,14,it,185.080,185.210,PRP,7.6105,6.95,2
audio17.TextGrid,43,15,was,185.210,185.340,VBD,6.1332,6.82,3
audio17.TextGrid,43,16,on,185.340,185.480,IN,7.1480,6.91,2
audio17.TextGrid,43,17,the,185.480,185.590,DT,2.7940,7.73,2
audio17.TextGrid,43,18,old,185.590,185.780,JJ,10.8192,5.75,3
audio17.TextGrid,43,19,man,185.780,185.970,NN,11.1671,5.82,3
audio17.TextGrid,43,20,s,185.970,186.030,NN,8.3663,5.86,1
audio17.TextGrid,43,21,right,186.030,186.310,JJ,11.2630,5.96,3
audio17.TextGrid,43,22,shoulder,186.310,186.820,NN,15.2848,4.5,5
audio18.TextGrid,1,1,he,0.710,0.820,PRP,5.5326,6.69,2
audio18.TextGrid,1,2,s,0.820,0.890,VBZ,4.7885,5.86,1
audio18.TextGrid,1,3,headed,0.890,1.160,VBD,15.9849,4.55,5
audio18.TextGrid,1,4,north,1.160,1.590,RB,15.3198,5.34,4
audio18.TextGrid,1,5,the,1.880,2.000,DT,6.4654,7.73,2
audio18.TextGrid,1,6,old,2.000,2.190,JJ,11.0223,5.75,3
audio18.TextGrid,1,7,man,2.190,2.430,NN,11.1966,5.82,3
audio18.TextGrid,1,8,said,2.430,2.780,VBD,7.8651,6.01,3
audio18.TextGrid,2,1,the,3.770,3.870,DT,3.2076,7.73,2
audio18.TextGrid,2,2,current,3.870,4.340,JJ,11.0406,5.27,6
audio18.TextGrid,2,3,will,4.340,4.450,MD,9.2683,6.45,3
audio18.TextGrid,2,4,have,4.450,4.570,VB,5.7589,6.71,3
audio18.TextGrid,2,5,set,4.570,4.780,VBN,11.2700,5.59,3
audio18.TextGrid,2,6,us,4.780,4.940,PRP,11.9640,6.04,2
audio18.TextGrid,2,7,far,4.940,5.120,RB,11.6148,5.5,3
audio18.TextGrid,2,8,to,5.120,5.230,TO,4.9982,7.43,2
audio18.TextGrid,2,9,the,5.230,5.380,DT,4.2767,7.73,2
audio18.TextGrid,2,10,eastward,5.380,5.890,NN,6.0534,3.24,6
audio18.TextGrid,2,11,he,5.890,6.010,PRP,9.8496,6.69,2
audio18.TextGrid,2,12,thought,6.010,6.390,VBD,11.7323,5.59,3
audio18.TextGrid,3,1,i,7.230,7.300,JJ,6.9517,7.09,1
audio18.TextGrid,3,2,wish,7.300,7.550,NN,13.1691,5.18,3
audio18.TextGrid,3,3,he,7.550,7.610,PRP,8.4614,6.69,2
audio18.TextGrid,3,4,would,7.610,7.800,MD,7.3332,6.27,3
audio18.TextGrid,3,5,turn,7.800,8.080,VB,11.4875,5.32,3
audio18.TextGrid,3,6,with,8.080,8.270,IN,7.8073,6.85,3
audio18.TextGrid,3,7,the,8.270,8.340,DT,2.5568,7.73,2
audio18.TextGrid,3,8,current,8.340,8.890,JJ,10.4577,5.27,5
audio18.TextGrid,3,9,that,9.140,9.330,WDT,8.5462,7.01,3
audio18.TextGrid,3,10,would,9.330,9.510,MD,14.5107,6.27,3
audio18.TextGrid,3,11,show,9.510,9.810,VB,11.7703,5.68,2
audio18.TextGrid,3,12,that,9.810,9.960,IN,6.4397,7.01,3
audio18.TextGrid,3,13,he,9.960,10.040,PRP,6.4739,6.69,2
audio18.TextGrid,3,14,was,10.040,10.230,VBD,5.7570,6.82,3
audio18.TextGrid,3,15,tiring,10.230,10.810,VBG,11.4615,3.37,5
audio18.TextGrid,4,1,when,12.780,12.910,WRB,9.9995,6.37,3
audio18.TextGrid,4,2,the,12.910,12.980,DT,3.3431,7.73,2
audio18.TextGrid,4,3,sun,12.980,13.270,NN,15.0000,4.97,3
audio18.TextGrid,4,4,had,13.270,13.440,VBD,8.4604,6.33,3
audio18.TextGrid,4,5,risen,13.440,13.720,VBN,15.6287,3.86,5
audio18.TextGrid,4,6,further,13.720,14.280,RB,11.6012,5.31,4
audio18.TextGrid,4,7,the,14.500,14.610,DT,5.3441,7.73,2
audio18.TextGrid,4,8,old,14.610,14.840,JJ,10.7971,5.75,3
audio18.TextGrid,4,9,man,14.840,15.080,NN,11.2062,5.82,3
audio18.TextGrid,4,10,realized,15.080,15.590,VBD,14.5721,4.59,7
audio18.TextGrid,4,11,that,15.590,15.700,IN,5.2882,7.01,3
audio18.TextGrid,4,12,the,15.700,15.800,DT,3.2016,7.73,2
audio18.TextGrid,4,13,fish,15.800,16.080,NN,6.0612,4.9,3
audio18.TextGrid,4,14,was,16.080,16.240,VBD,6.6696,6.82,3
audio18.TextGrid,4,15,not,16.240,16.430,RB,8.3367,6.69,3
audio18.TextGrid,4,16,tiring,16.460,17.000,VBG,10.2290,3.37,5
audio18.TextGrid,5,1,there,17.640,17.760,EX,7.0502,6.31,3
audio18.TextGrid,5,2,was,17.760,17.880,VBD,5.6333,6.82,3
audio18.TextGrid,5,3,only,17.880,18.110,RB,9.2068,6.12,4
audio18.TextGrid,5,4,one,18.110,18.400,CD,9.8776,6.47,3
audio18.TextGrid,5,5,favorable,18.400,18.990,JJ,16.3586,3.85,8
audio18.TextGrid,5,6,sign,18.990,19.490,NN,11.6082,5.08,3
audio18.TextGrid,6,1,the,19.960,20.050,DT,3.2076,7.73,2
audio18.TextGrid,6,2,slant,20.050,20.430,NN,6.0633,3.18,5
audio18.TextGrid,6,3,of,20.430,20.500,IN,5.5334,7.4,2
audio18.TextGrid,6,4,the,20.500,20.600,DT,2.4551,7.73,2
audio18.TextGrid,6,5,line,20.600,20.990,NN,11.1658,5.49,3
audio18.TextGrid,6,6,showed,20.990,21.280,VBD,11.7469,4.86,3
audio18.TextGrid,6,7,he,21.280,21.360,PRP,8.5449,6.69,2
audio18.TextGrid,6,8,was,21.360,21.510,VBD,6.1635,6.82,3
audio18.TextGrid,6,9,swimming,21.510,21.900,VBG,11.4617,4.43,6
audio18.TextGrid,6,10,at,21.900,22.000,IN,7.4027,6.7,2
audio18.TextGrid,6,11,a,22.000,22.060,DT,3.8258,7.36,1
audio18.TextGrid,6,12,lesser,22.060,22.350,JJR,16.8882,4.13,4
audio18.TextGrid,6,13,depth,22.350,22.730,NN,6.1002,4.55,4
audio18.TextGrid,7,1,that,23.730,23.850,DT,7.3117,7.01,3
audio18.TextGrid,7,2,did,23.850,24.040,VBD,12.7737,5.96,3
audio18.TextGrid,7,3,not,24.040,24.260,RB,8.3550,6.69,3
audio18.TextGrid,7,4,necessarily,24.260,24.850,RB,14.3238,4.48,10
audio18.TextGrid,7,5,mean,24.850,25.070,VB,13.6015,5.53,3
audio18.TextGrid,7,6,that,25.070,25.190,IN,6.3812,7.01,3
audio18.TextGrid,7,7,he,25.190,25.250,PRP,6.7202,6.69,2
audio18.TextGrid,7,8,would,25.250,25.440,MD,6.6254,6.27,3
audio18.TextGrid,7,9,jump,25.440,25.780,VB,12.4920,4.69,4
audio18.TextGrid,8,1,but,26.360,26.490,CC,8.3566,6.63,3
audio18.TextGrid,8,2,he,26.490,26.590,PRP,7.4014,6.69,2
audio18.TextGrid,8,3,might,26.590,26.970,MD,9.2598,5.66,3
audio18.TextGrid,8,4,god,28.600,28.910,VB,19.6602,5.57,3
audio18.TextGrid,8,5,let,28.910,29.070,VB,16.2406,5.6,3
audio18.TextGrid,8,6,him,29.070,29.180,PRP,12.7266,6.11,2
audio18.TextGrid,8,7,jump,29.180,29.630,VB,13.3431,4.69,4
audio18.TextGrid,8,8,the,29.930,30.040,DT,3.2983,7.73,2
audio18.TextGrid,8,9,old,30.040,30.250,JJ,10.7220,5.75,3
audio18.TextGrid,8,10,man,30.250,30.470,NN,11.1367,5.82,3
audio18.TextGrid,8,11,said,30.470,30.860,VBD,8.0865,6.01,3
audio18.TextGrid,9,1,i,31.470,31.610,NNS,6.9517,7.09,1
audio18.TextGrid,9,2,have,31.610,31.770,VBP,5.8521,6.71,3
audio18.TextGrid,9,3,enough,31.770,32.000,JJ,11.5152,5.54,4
audio18.TextGrid,9,4,line,32.000,32.300,NN,13.8137,5.49,3
audio18.TextGrid,9,5,to,32.300,32.440,TO,5.2458,7.43,2
audio18.TextGrid,9,6,handle,32.440,32.780,VB,14.5726,4.79,6
audio18.TextGrid,9,7,him,32.780,33.010,PRP,12.7020,6.11,2
audio18.TextGrid,10,1,maybe,35.210,35.510,RB,15.5385,5.45,4
audio18.TextGrid,10,2,if,35.510,35.630,IN,9.8368,6.47,2
audio18.TextGrid,10,3,i,35.630,35.740,NNS,8.1394,7.09,1
audio18.TextGrid,10,4,can,35.740,35.910,MD,7.7531,6.46,3
audio18.TextGrid,10,5,increase,35.910,36.390,VB,10.5867,5.08,6
audio18.TextGrid,10,6,the,36.390,36.510,DT,3.3175,7.73,2
audio18.TextGrid,10,7,tension,36.510,37.040,NN,14.8507,4.22,6
audio18.TextGrid,10,8,just,37.040,37.340,RB,10.6783,6.43,4
audio18.TextGrid,10,9,a,37.340,37.410,DT,6.4591,7.36,1
audio18.TextGrid,10,10,little,37.410,37.800,JJ,11.4680,5.75,5
audio18.TextGrid,10,11,it,37.800,37.940,PRP,9.8768,6.95,2
audio18.TextGrid,10,12,will,37.940,38.110,MD,6.5437,6.45,3
audio18.TextGrid,10,13,hurt,38.110,38.350,VB,10.9061,4.94,3
audio18.TextGrid,10,14,him,38.350,38.480,PRP,12.5855,6.11,2
audio18.TextGrid,10,15,and,38.480,38.620,CC,6.6471,7.41,3
audio18.TextGrid,10,16,he,38.620,38.690,PRP,6.3342,6.69,2
audio18.TextGrid,10,17,will,38.690,38.880,MD,5.9502,6.45,3
audio18.TextGrid,10,18,jump,38.880,39.270,VB,12.4919,4.69,4
audio18.TextGrid,10,19,he,39.490,39.620,PRP,8.4289,6.69,2
audio18.TextGrid,10,20,thought,39.620,40.030,VBD,12.2136,5.59,3
audio18.TextGrid,11,1,now,40.910,41.120,RB,10.9942,6.18,2
audio18.TextGrid,11,2,that,41.120,41.280,IN,7.4025,7.01,3
audio18.TextGrid,11,3,it,41.280,41.380,PRP,5.8887,6.95,2
audio18.TextGrid,11,4,is,41.380,41.510,VBZ,4.9002,7.07,2
audio18.TextGrid,11,5,daylight,41.510,42.080,JJ,8.4965,3.84,5
audio18.TextGrid,11,6,let,42.080,42.230,NN,14.6142,5.6,3
audio18.TextGrid,11,7,him,42.230,42.380,PRP,12.7268,6.11,3
audio18.TextGrid,11,8,jump,42.380,42.740,VB,13.3485,4.69,4
audio18.TextGrid,11,9,so,42.740,42.870,RB,9.1240,6.52,2
audio18.TextGrid,11,10,that,42.870,43.010,IN,7.1579,7.01,3
audio18.TextGrid,11,11,he,43.010,43.070,PRP,7.3385,6.69,2
audio18.TextGrid,11,12,ll,43.070,43.160,VBZ,5.0966,4.66,2
audio18.TextGrid,11,13,fill,43.160,43.460,VB,14.9308,4.64,3
audio18.TextGrid,11,14,the,43.460,43.550,DT,3.2959,7.73,2
audio18.TextGrid,11,15,sacks,43.550,43.920,NNS,16.3159,3.59,4
audio18.TextGrid,11,16,along,43.920,44.210,IN,12.5728,5.38,4
audio18.TextGrid,11,17,his,44.210,44.370,PRP$,7.5776,6.51,3
audio18.TextGrid,11,18,backbone,44.370,44.860,NN,6.2257,3.53,6
audio18.TextGrid,11,19,with,44.860,45.030,IN,7.0744,6.85,3
audio18.TextGrid,11,20,air,45.030,45.330,NN,13.1719,5.37,2
audio18.TextGrid,12,1,and,45.870,45.960,CC,6.0239,7.41,2
audio18.TextGrid,12,2,then,45.960,46.150,RB,10.8131,6.07,3
audio18.TextGrid,12,3,he,46.150,46.290,PRP,8.4228,6.69,2
audio18.TextGrid,12,4,cannot,46.290,46.670,VBZ,5.3235,5.11,5
audio18.TextGrid,12,5,go,46.670,46.870,VB,11.4727,6.03,2
audio18.TextGrid,12,6,deep,46.870,47.180,JJ,8.2559,5.05,3
audio18.TextGrid,12,7,to,47.230,47.330,TO,6.7043,7.43,2
audio18.TextGrid,12,8,die,47.330,47.640,VB,13.9423,5.07,2
audio18.TextGrid,14,1,i,62.200,62.270,NN,6.9517,7.09,1
audio18.TextGrid,14,2,must,62.270,62.510,MD,9.9278,5.68,4
audio18.TextGrid,14,3,not,62.510,62.760,RB,9.4453,6.69,3
audio18.TextGrid,14,4,jerk,62.760,63.110,VB,6.7207,4.0,3
audio18.TextGrid,14,5,it,63.110,63.310,PRP,7.5320,6.95,2
audio18.TextGrid,14,6,ever,63.310,63.670,RB,13.5988,5.66,3
audio18.TextGrid,14,7,he,63.860,63.960,PRP,9.2691,6.69,2
audio18.TextGrid,14,8,thought,63.960,64.350,VBD,11.9982,5.59,3
audio18.TextGrid,15,1,each,65.030,65.370,DT,9.8998,5.69,2
audio18.TextGrid,15,2,jerk,65.370,65.740,NN,6.0624,4.0,3
audio18.TextGrid,15,3,widens,65.740,66.350,VBZ,5.4233,2.84,6
audio18.TextGrid,15,4,the,66.350,66.450,DT,3.6991,7.73,2
audio18.TextGrid,15,5,cut,66.450,66.710,NN,13.0441,5.24,3
audio18.TextGrid,15,6,the,66.710,66.830,DT,5.5425,7.73,2
audio18.TextGrid,15,7,hook,66.830,67.020,NN,13.7393,4.37,3
audio18.TextGrid,15,8,makes,67.020,67.550,VBZ,13.5654,5.46,4
audio18.TextGrid,15,9,and,67.550,67.760,CC,6.3758,7.41,2
audio18.TextGrid,15,10,then,67.760,67.950,RB,10.8535,6.07,3
audio18.TextGrid,15,11,when,67.950,68.120,WRB,10.5738,6.37,3
audio18.TextGrid,15,12,he,68.120,68.230,PRP,5.6610,6.69,2
audio18.TextGrid,15,13,does,68.230,68.590,VBZ,8.4318,5.74,3
audio18.TextGrid,15,14,jump,68.590,68.950,VB,14.3466,4.69,4
audio18.TextGrid,15,15,he,68.950,69.040,PRP,8.4514,6.69,2
audio18.TextGrid,15,16,might,69.040,69.320,MD,9.5887,5.66,3
audio18.TextGrid,15,17,throw,69.320,69.570,VB,5.6059,4.83,3
audio18.TextGrid,15,18,it,69.570,69.740,PRP,7.5094,6.95,2
audio18.TextGrid,16,1,anyway,71.050,71.410,RB,17.1235,4.91,5
audio18.TextGrid,16,2,i,71.410,71.540,JJ,9.2491,7.09,1
audio18.TextGrid,16,3,feel,71.540,71.780,VBP,11.1853,5.67,3
audio18.TextGrid,16,4,better,71.780,72.040,RB,11.6631,5.76,4
audio18.TextGrid,16,5,with,72.040,72.230,IN,7.6993,6.85,3
audio18.TextGrid,16,6,the,72.230,72.320,DT,2.8895,7.73,2
audio18.TextGrid,16,7,sun,72.320,72.720,NN,15.1637,4.97,3
audio18.TextGrid,16,8,and,73.070,73.180,CC,5.4871,7.41,2
audio18.TextGrid,16,9,for,73.180,73.300,IN,9.5390,7.01,2
audio18.TextGrid,16,10,once,73.300,73.740,RB,13.5448,5.53,4
audio18.TextGrid,16,11,i,73.740,73.830,JJ,11.0050,7.09,1
audio18.TextGrid,16,12,do,73.830,73.990,VBP,8.1083,6.35,2
audio18.TextGrid,16,13,not,73.990,74.190,RB,8.3507,6.69,3
audio18.TextGrid,16,14,have,74.190,74.330,VB,7.1479,6.71,3
audio18.TextGrid,16,15,to,74.330,74.450,TO,4.7983,7.43,2
audio18.TextGrid,16,16,look,74.450,74.640,VB,11.4834,5.81,3
audio18.TextGrid,16,17,into,74.640,74.950,IN,9.9241,6.11,4
audio18.TextGrid,16,18,it,74.950,75.140,PRP,6.3583,6.95,2
audio18.TextGrid,17,1,there,77.450,77.590,EX,7.0502,6.31,3
audio18.TextGrid,17,2,was,77.590,77.770,VBD,5.6333,6.82,3
audio18.TextGrid,17,3,yellow,77.770,78.050,JJ,16.7953,4.69,4
audio18.TextGrid,17,4,weed,78.050,78.460,NN,7.2802,4.27,3
audio18.TextGrid,17,5,on,78.460,78.600,IN,6.3181,6.91,2
audio18.TextGrid,17,6,the,78.600,78.680,DT,2.5004,7.73,2
audio18.TextGrid,17,7,line,78.680,79.120,NN,11.1596,5.49,3
audio18.TextGrid,17,8,but,79.120,79.250,CC,8.9391,6.63,3
audio18.TextGrid,17,9,the,79.250,79.380,DT,3.6376,7.73,2
audio18.TextGrid,17,10,old,79.380,79.580,JJ,10.7132,5.75,3
audio18.TextGrid,17,11,man,79.580,79.830,NN,11.1496,5.82,3
audio18.TextGrid,17,12,knew,79.830,80.180,VBD,15.8857,5.2,3
audio18.TextGrid,17,13,that,80.180,80.400,IN,5.2874,7.01,3
audio18.TextGrid,17,14,only,80.400,80.660,RB,10.7852,6.12,4
audio18.TextGrid,17,15,made,80.660,80.910,VBD,10.0717,5.92,3
audio18.TextGrid,17,16,an,80.910,81.080,DT,7.7770,6.53,2
audio18.TextGrid,17,17,added,81.080,81.390,JJ,15.1989,5.16,4
audio18.TextGrid,17,18,drag,81.390,81.970,NN,7.7431,4.29,4
audio18.TextGrid,17,19,and,81.970,82.110,CC,6.4935,7.41,3
audio18.TextGrid,17,20,he,82.110,82.200,PRP,9.2906,6.69,2
audio18.TextGrid,17,21,was,82.200,82.380,VBD,7.0335,6.82,3
audio18.TextGrid,17,22,pleased,82.380,83.060,JJ,14.6465,4.44,5
audio18.TextGrid,18,1,it,83.560,83.700,PRP,4.6034,6.95,2
audio18.TextGrid,18,2,was,83.700,83.900,VBD,5.6570,6.82,3
audio18.TextGrid,18,3,the,83.900,83.960,DT,3.8741,7.73,2
audio18.TextGrid,18,4,yellow,83.960,84.310,JJ,15.6210,4.69,4
audio18.TextGrid,18,5,gulf,84.310,84.710,NN,13.0839,4.28,4
audio18.TextGrid,18,6,weed,84.710,85.040,VBD,11.7676,4.27,3
audio18.TextGrid,18,7,that,85.040,85.310,IN,5.5245,7.01,3
audio18.TextGrid,18,8,had,85.310,85.480,VBD,14.8090,6.33,3
audio18.TextGrid,18,9,made,85.480,85.770,VBN,11.1523,5.92,3
audio18.TextGrid,18,10,so,85.770,85.930,RB,8.8889,6.52,2
audio18.TextGrid,18,11,much,85.930,86.150,JJ,9.7885,6.0,3
audio18.TextGrid,18,12,phosphorescence,86.150,86.970,NN,8.6741,1.88,10
audio18.TextGrid,18,13,in,86.970,87.060,IN,4.4605,7.27,2
audio18.TextGrid,18,14,the,87.060,87.150,DT,2.5033,7.73,2
audio18.TextGrid,18,15,night,87.150,87.530,NN,11.8610,5.61,3
audio18.TextGrid,19,1,fish,89.430,89.870,NN,9.4938,4.9,3
audio18.TextGrid,19,2,he,90.080,90.200,PRP,10.4448,6.69,2
audio18.TextGrid,19,3,said,90.200,90.820,VBD,5.3981,6.01,3
audio18.TextGrid,19,4,i,90.820,90.960,JJ,9.9361,7.09,1
audio18.TextGrid,19,5,love,90.960,91.270,VBP,6.1608,5.82,3
audio18.TextGrid,19,6,you,91.270,91.440,PRP,10.3833,6.98,2
