fichier,phrase_id,position,mot,onset,offset,POS,surprise_llm,freq_zipf,n_phones
audio19.TextGrid,17,48,hand,86.120,86.430,NN,4.9418,5.41,4
audio19.TextGrid,17,49,as,86.430,86.540,IN,7.0061,6.77,2
audio19.TextGrid,17,50,the,86.540,86.630,DT,3.6335,7.73,2
audio19.TextGrid,17,51,boat,86.630,86.890,NN,10.2797,4.71,3
audio19.TextGrid,17,52,moved,86.930,87.400,VBD,7.3056,5.01,4
audio19.TextGrid,18,1,he,89.180,89.320,PRP,13.2074,6.69,2
audio19.TextGrid,18,2,has,89.320,89.470,VBZ,8.5912,6.37,3
audio19.TextGrid,18,3,slowed,89.470,89.870,VBN,16.0333,3.71,4
audio19.TextGrid,18,4,much,89.870,90.350,RB,10.6772,6.0,3
audio19.TextGrid,18,5,he,90.590,90.720,PRP,7.4394,6.69,2
audio19.TextGrid,18,6,said,90.720,91.190,VBD,11.7233,6.01,3
audio19.TextGrid,19,1,the,92.910,93.020,DT,11.8924,7.73,2
audio19.TextGrid,19,2,old,93.020,93.200,JJ,9.2031,5.75,3
audio19.TextGrid,19,3,man,93.200,93.400,NN,4.4194,5.82,3
audio19.TextGrid,19,4,would,93.400,93.530,MD,9.5793,6.27,3
audio19.TextGrid,19,5,have,93.530,93.620,VB,2.4029,6.71,3
audio19.TextGrid,19,6,liked,93.620,93.820,VBN,7.0357,4.76,4
audio19.TextGrid,19,7,to,93.820,93.880,TO,4.5255,7.43,2
audio19.TextGrid,19,8,keep,93.880,94.090,VB,7.7109,5.66,3
audio19.TextGrid,19,9,his,94.090,94.210,PRP$,2.2489,6.51,3
audio19.TextGrid,19,10,hand,94.210,94.560,NN,8.1906,5.41,4
audio19.TextGrid,19,11,in,94.560,94.670,IN,3.9807,7.27,2
audio19.TextGrid,19,12,the,94.670,94.750,DT,1.9257,7.73,2
audio19.TextGrid,19,13,salt,94.750,95.070,NN,16.8124,4.6,4
audio19.TextGrid,19,14,water,95.070,95.310,NN,5.8542,5.52,4
audio19.TextGrid,19,15,longer,95.310,95.720,RB,15.0084,5.16,5
audio19.TextGrid,19,16,but,95.720,95.850,CC,7.7626,6.63,3
audio19.TextGrid,19,17,he,95.850,95.930,PRP,2.6256,6.69,2
audio19.TextGrid,19,18,was,95.930,96.060,VBD,3.1392,6.82,3
audio19.TextGrid,19,19,afraid,96.060,96.370,JJ,10.3380,4.7,5
audio19.TextGrid,19,20,of,96.370,96.460,IN,1.8756,7.4,2
audio19.TextGrid,19,21,another,96.460,96.750,DT,11.2533,5.74,5
audio19.TextGrid,19,22,sudden,96.750,97.050,JJ,12.8274,4.4,5
audio19.TextGrid,19,23,lurch,97.050,97.330,NN,26.0816,2.79,3
audio19.TextGrid,19,24,by,97.330,97.490,IN,8.9300,6.66,2
audio19.TextGrid,19,25,the,97.490,97.600,DT,1.6138,7.73,2
audio19.TextGrid,19,26,fish,97.600,98.010,NN,11.8019,4.9,3
audio19.TextGrid,20,1,and,98.530,98.620,CC,13.4350,7.41,2
audio19.TextGrid,20,2,he,98.620,98.710,PRP,9.2683,6.69,2
audio19.TextGrid,20,3,stood,98.710,98.940,VBD,10.8455,4.57,4
audio19.TextGrid,20,4,up,98.940,99.140,RB,5.0333,6.39,2
audio19.TextGrid,20,5,and,99.140,99.230,CC,4.3505,7.41,2
audio19.TextGrid,20,6,braced,99.230,99.590,VBD,17.1611,3.03,5
audio19.TextGrid,20,7,himself,99.590,100.040,PRP,7.9372,5.25,7
audio19.TextGrid,20,8,and,100.040,100.180,CC,6.0252,7.41,3
audio19.TextGrid,20,9,held,100.180,100.390,VBD,11.6538,5.24,4
audio19.TextGrid,20,10,his,100.390,100.510,PRP$,5.2828,6.51,3
audio19.TextGrid,20,11,hand,100.510,100.780,NN,6.9068,5.41,4
audio19.TextGrid,20,12,up,100.780,100.910,RP,2.9277,6.39,2
audio19.TextGrid,20,13,against,100.910,101.210,IN,5.2827,5.68,6
audio19.TextGrid,20,14,the,101.210,101.310,DT,0.9260,7.73,2
audio19.TextGrid,20,15,sun,101.310,101.690,NN,8.0257,4.97,3
audio19.TextGrid,21,1,it,103.040,103.150,PRP,11.0007,6.95,2
audio19.TextGrid,21,2,was,103.150,103.260,VBD,3.5299,6.82,3
audio19.TextGrid,21,3,only,103.260,103.500,RB,10.3264,6.12,4
audio19.TextGrid,21,4,a,103.500,103.540,DT,4.1434,7.36,1
audio19.TextGrid,21,5,line,103.540,103.870,NN,11.4335,5.49,3
audio19.TextGrid,21,6,burn,103.870,104.200,NN,18.0045,4.53,3
audio19.TextGrid,21,7,that,104.200,104.290,WDT,9.3126,7.01,3
audio19.TextGrid,21,8,had,104.290,104.410,VBD,6.3455,6.33,3
audio19.TextGrid,21,9,cut,104.410,104.640,VBN,9.5390,5.24,3
audio19.TextGrid,21,10,his,104.640,104.820,PRP$,7.3522,6.51,3
audio19.TextGrid,21,11,flesh,104.820,105.190,NN,15.8588,4.2,4
audio19.TextGrid,22,1,but,106.300,106.430,CC,16.1685,6.63,3
audio19.TextGrid,22,2,it,106.430,106.530,PRP,5.1562,6.95,2
audio19.TextGrid,22,3,was,106.530,106.690,VBD,2.5381,6.82,3
audio19.TextGrid,22,4,in,106.690,106.790,IN,7.0659,7.27,2
audio19.TextGrid,22,5,the,106.790,106.860,DT,2.0266,7.73,2
audio19.TextGrid,22,6,working,106.860,107.320,JJ,11.1083,5.45,5
audio19.TextGrid,22,7,part,107.320,107.530,NN,8.6239,5.78,4
audio19.TextGrid,22,8,of,107.530,107.600,IN,1.7592,7.4,2
audio19.TextGrid,22,9,his,107.600,107.780,PRP$,5.9883,6.51,3
audio19.TextGrid,22,10,hand,107.780,108.230,NN,10.2311,5.41,4
audio19.TextGrid,23,1,he,108.730,108.850,PRP,13.2074,6.69,2
audio19.TextGrid,23,2,knew,108.850,109.040,VBD,13.6237,5.2,3
audio19.TextGrid,23,3,he,109.040,109.180,PRP,4.5889,6.69,2
audio19.TextGrid,23,4,would,109.180,109.380,MD,4.3986,6.27,3
audio19.TextGrid,23,5,need,109.380,109.650,VB,9.1770,5.97,3
audio19.TextGrid,23,6,his,109.650,109.820,PRP$,5.5031,6.51,3
audio19.TextGrid,23,7,hands,109.820,110.210,NNS,8.3574,5.16,4
audio19.TextGrid,23,8,before,110.210,110.530,IN,10.0839,5.93,5
audio19.TextGrid,23,9,this,110.530,110.740,DT,4.9915,6.82,3
audio19.TextGrid,23,10,was,110.740,110.860,VBD,5.0675,6.82,3
audio19.TextGrid,23,11,over,110.860,111.240,RB,6.1757,6.08,3
audio19.TextGrid,23,12,and,111.240,111.370,CC,6.0444,7.41,3
audio19.TextGrid,23,13,he,111.370,111.460,PRP,2.2284,6.69,2
audio19.TextGrid,23,14,did,111.460,111.630,VBD,5.6892,5.96,3
audio19.TextGrid,23,15,not,111.630,111.870,RB,1.7707,6.69,3
audio19.TextGrid,23,16,like,111.870,112.040,IN,6.4852,6.41,3
audio19.TextGrid,23,17,to,112.040,112.120,TO,3.5033,7.43,2
audio19.TextGrid,23,18,be,112.120,112.250,VB,3.0108,6.79,2
audio19.TextGrid,23,19,cut,112.250,112.530,VBN,7.1542,5.24,3
audio19.TextGrid,23,20,before,112.560,112.890,IN,9.0977,5.93,5
audio19.TextGrid,23,21,it,112.890,113.000,PRP,4.4455,6.95,2
audio19.TextGrid,23,22,started,113.000,113.550,VBD,7.3979,5.39,7
audio19.TextGrid,24,1,now,115.450,115.880,RB,13.6820,6.18,2
audio19.TextGrid,24,2,he,115.880,116.270,PRP,9.4990,6.69,2
audio19.TextGrid,24,3,said,116.270,116.570,VBD,8.1962,6.01,3
audio19.TextGrid,24,4,when,116.570,116.720,WRB,10.8417,6.37,3
audio19.TextGrid,24,5,his,116.720,116.850,PRP$,5.5821,6.51,3
audio19.TextGrid,24,6,hand,116.850,117.100,NN,9.3323,5.41,4
audio19.TextGrid,24,7,had,117.100,117.210,VBD,6.7411,6.33,3
audio19.TextGrid,24,8,dried,117.210,117.650,VBN,16.2971,4.04,4
audio19.TextGrid,25,1,i,118.180,118.260,NN,5.7704,7.09,1
audio19.TextGrid,25,2,must,118.260,118.480,MD,15.4189,5.68,4
audio19.TextGrid,25,3,eat,118.480,118.600,VB,9.4848,5.13,2
audio19.TextGrid,25,4,the,118.600,118.720,DT,4.6324,7.73,2
audio19.TextGrid,25,5,small,118.720,119.020,JJ,11.6960,5.51,4
audio19.TextGrid,25,6,tuna,119.020,119.400,NN,16.4215,3.64,4
audio19.TextGrid,26,1,i,119.960,120.050,NNS,5.7704,7.09,1
audio19.TextGrid,26,2,can,120.050,120.220,MD,13.1783,6.46,3
audio19.TextGrid,26,3,reach,120.220,120.430,VB,14.4749,4.94,3
audio19.TextGrid,26,4,him,120.430,120.550,PRP,9.3999,6.11,2
audio19.TextGrid,26,5,with,120.550,120.640,IN,3.6131,6.85,3
audio19.TextGrid,26,6,the,120.640,120.740,DT,3.6955,7.73,2
audio19.TextGrid,26,7,gaff,120.740,121.280,NN,20.3545,2.68,3
audio19.TextGrid,26,8,and,121.280,121.450,CC,7.6391,7.41,3
audio19.TextGrid,26,9,eat,121.450,121.670,NN,11.4744,5.13,2
audio19.TextGrid,26,10,him,121.670,121.810,PRP,2.7800,6.11,2
audio19.TextGrid,26,11,here,121.810,122.010,RB,10.5276,5.97,3
audio19.TextGrid,26,12,in,122.010,122.100,IN,4.6527,7.27,2
audio19.TextGrid,26,13,comfort,122.160,122.700,NN,14.5883,4.41,6
audio19.TextGrid,27,1,he,124.950,125.060,PRP,13.2074,6.69,2
audio19.TextGrid,27,2,knelt,125.060,125.220,VBD,27.1056,2.8,4
audio19.TextGrid,27,3,down,125.220,125.620,RB,6.1672,5.88,3
audio19.TextGrid,27,4,and,125.620,125.910,CC,5.7495,7.41,3
audio19.TextGrid,27,5,found,125.910,126.100,VBD,12.5597,5.68,4
audio19.TextGrid,27,6,the,126.100,126.170,DT,1.9196,7.73,2
audio19.TextGrid,27,7,tuna,126.170,126.440,NN,17.7402,3.64,4
audio19.TextGrid,27,8,under,126.440,126.710,IN,11.1149,5.73,4
audio19.TextGrid,27,9,the,126.710,126.820,DT,1.5825,7.73,2
audio19.TextGrid,27,10,stem,126.820,127.280,NN,16.0229,4.3,4
audio19.TextGrid,27,11,with,127.280,127.400,IN,8.1451,6.85,3
audio19.TextGrid,27,12,the,127.400,127.470,DT,3.2026,7.73,2
audio19.TextGrid,27,13,gaff,127.470,127.910,NN,18.0733,2.68,3
audio19.TextGrid,27,14,and,127.910,128.040,CC,8.6816,7.41,2
audio19.TextGrid,27,15,drew,128.040,128.230,VBD,13.8838,4.46,3
audio19.TextGrid,27,16,it,128.230,128.290,PRP,9.1445,6.95,2
audio19.TextGrid,27,17,toward,128.290,128.650,IN,12.6076,4.72,6
audio19.TextGrid,27,18,him,128.650,128.890,PRP,3.2140,6.11,3
audio19.TextGrid,27,19,keeping,128.890,129.250,VBG,17.3973,4.84,5
audio19.TextGrid,27,20,it,129.250,129.340,PRP,3.3298,6.95,2
audio19.TextGrid,27,21,clear,129.340,129.630,JJ,7.9724,5.25,4
audio19.TextGrid,27,22,of,129.630,129.700,IN,6.2984,7.4,2
audio19.TextGrid,27,23,the,129.700,129.780,DT,2.0728,7.73,2
audio19.TextGrid,27,24,coiled,129.780,130.220,JJ,21.4249,2.9,4
audio19.TextGrid,27,25,lines,130.220,130.770,NNS,9.7500,4.95,4
audio19.TextGrid,28,1,holding,131.450,131.760,VBG,22.8881,4.89,6
audio19.TextGrid,28,2,the,131.760,131.820,DT,4.3913,7.73,2
audio19.TextGrid,28,3,line,131.820,132.110,NN,7.8719,5.49,3
audio19.TextGrid,28,4,with,132.110,132.240,IN,7.5668,6.85,3
audio19.TextGrid,28,5,his,132.240,132.450,PRP$,7.6962,6.51,3
audio19.TextGrid,28,6,left,132.450,132.690,JJ,9.6229,5.62,4
audio19.TextGrid,28,7,shoulder,132.690,133.060,NN,12.2297,4.5,5
audio19.TextGrid,28,8,again,133.060,133.440,RB,11.0916,5.7,4
audio19.TextGrid,28,9,and,133.740,133.820,CC,6.2443,7.41,2
audio19.TextGrid,28,10,bracing,133.820,134.270,VBG,18.5956,3.12,6
audio19.TextGrid,28,11,on,134.270,134.400,IN,4.3984,6.91,2
audio19.TextGrid,28,12,his,134.400,134.570,PRP$,2.7791,6.51,3
audio19.TextGrid,28,13,left,134.570,134.830,JJ,4.4597,5.62,4
audio19.TextGrid,28,14,hand,134.830,135.110,NN,6.9979,5.41,4
audio19.TextGrid,28,15,and,135.110,135.270,CC,5.0437,7.41,3
audio19.TextGrid,28,16,arm,135.270,135.650,NN,9.3436,4.73,3
audio19.TextGrid,29,1,he,136.330,136.430,PRP,13.2074,6.69,2
audio19.TextGrid,29,2,took,136.430,136.600,VBD,12.9173,5.51,3
audio19.TextGrid,29,3,the,136.600,136.720,DT,1.8007,7.73,2
audio19.TextGrid,29,4,tuna,136.720,137.000,NN,16.6959,3.64,4
audio19.TextGrid,29,5,off,137.000,137.370,IN,13.8686,5.93,2
audio19.TextGrid,29,6,the,137.370,137.450,DT,2.5527,7.73,2
audio19.TextGrid,29,7,gaff,137.450,137.820,NN,19.6496,2.68,3
audio19.TextGrid,29,8,hook,137.820,138.100,NN,12.9761,4.37,3
audio19.TextGrid,29,9,and,138.100,138.210,CC,4.2648,7.41,2
audio19.TextGrid,29,10,put,138.210,138.400,VBD,8.8451,5.66,3
audio19.TextGrid,29,11,the,138.400,138.490,DT,1.9895,7.73,2
audio19.TextGrid,29,12,gaff,138.490,138.780,NN,7.6856,2.68,3
audio19.TextGrid,29,13,back,138.810,139.080,RB,4.3588,6.04,3
audio19.TextGrid,29,14,in,139.080,139.150,IN,1.8374,7.27,2
audio19.TextGrid,29,15,place,139.150,139.680,NN,9.6815,5.71,4
audio19.TextGrid,30,1,he,140.440,140.520,PRP,13.2074,6.69,2
audio19.TextGrid,30,2,put,140.520,140.780,VBD,13.7935,5.66,3
audio19.TextGrid,30,3,one,140.780,140.950,CD,8.1570,6.47,3
audio19.TextGrid,30,4,knee,140.950,141.230,NN,15.3869,4.33,2
audio19.TextGrid,30,5,on,141.230,141.350,IN,2.0734,6.91,2
audio19.TextGrid,30,6,the,141.350,141.430,DT,1.6971,7.73,2
audio19.TextGrid,30,7,fish,141.430,141.810,NN,14.9166,4.9,3
audio19.TextGrid,30,8,and,141.810,141.980,CC,4.1979,7.41,3
audio19.TextGrid,30,9,cut,141.980,142.120,VB,10.5910,5.24,3
audio19.TextGrid,30,10,strips,142.120,142.490,NNS,21.2903,3.86,6
audio19.TextGrid,30,11,of,142.490,142.580,IN,3.0446,7.4,2
audio19.TextGrid,30,12,dark,142.580,142.970,JJ,10.1929,5.04,4
audio19.TextGrid,30,13,red,142.970,143.220,JJ,9.5216,5.32,3
audio19.TextGrid,30,14,meat,143.220,143.490,NN,11.9545,4.63,3
audio19.TextGrid,30,15,longitudinally,143.490,144.370,RB,51.8562,2.53,13
audio19.TextGrid,30,16,from,144.370,144.540,IN,6.4352,6.63,4
audio19.TextGrid,30,17,the,144.540,144.600,DT,1.3343,7.73,2
audio19.TextGrid,30,18,back,144.600,144.870,NN,6.2640,6.04,3
audio19.TextGrid,30,19,of,144.870,144.950,IN,0.5326,7.4,2
audio19.TextGrid,30,20,the,144.950,145.050,DT,2.6347,7.73,2
audio19.TextGrid,30,21,head,145.050,145.300,NN,4.7351,5.51,3
audio19.TextGrid,30,22,to,145.300,145.400,TO,5.1012,7.43,2
audio19.TextGrid,30,23,the,145.400,145.500,DT,1.3642,7.73,2
audio19.TextGrid,30,24,tail,145.500,145.950,NN,8.0073,4.34,3
audio19.TextGrid,31,1,they,146.750,146.850,PRP,20.3883,6.5,2
audio19.TextGrid,31,2,were,146.850,146.970,VBD,5.8725,6.34,2
audio19.TextGrid,31,3,wedge,146.970,147.310,NN,18.4285,3.62,3
audio19.TextGrid,31,4,shaped,147.310,147.630,VBN,18.1224,4.38,4
audio19.TextGrid,31,5,strips,147.630,148.280,NNS,24.3654,3.86,6
audio19.TextGrid,31,6,and,148.280,148.450,CC,5.2754,7.41,2
audio19.TextGrid,31,7,he,148.450,148.580,PRP,7.6437,6.69,2
audio19.TextGrid,31,8,cut,148.580,148.850,VBD,12.2473,5.24,3
audio19.TextGrid,31,9,them,148.850,149.070,PRP,2.9198,6.19,3
audio19.TextGrid,31,10,from,149.070,149.330,IN,5.8997,6.63,4
audio19.TextGrid,31,11,next,149.330,149.560,JJ,12.6120,5.7,4
audio19.TextGrid,31,12,to,149.560,149.670,TO,0.9980,7.43,2
audio19.TextGrid,31,13,the,149.670,149.760,DT,2.4205,7.73,2
audio19.TextGrid,31,14,back,149.760,150.010,NN,5.7581,6.04,3
audio19.TextGrid,31,15,bone,150.010,150.350,NN,14.2755,4.47,3
audio19.TextGrid,31,16,down,150.350,150.590,RB,10.3520,5.88,3
audio19.TextGrid,31,17,to,150.590,150.660,TO,3.1794,7.43,2
audio19.TextGrid,31,18,the,150.660,150.830,DT,1.5171,7.73,2
audio19.TextGrid,31,19,edge,150.830,150.970,NN,10.4462,4.74,2
audio19.TextGrid,31,20,of,150.970,151.040,IN,2.0706,7.4,2
audio19.TextGrid,31,21,the,151.040,151.110,DT,0.5424,7.73,2
audio19.TextGrid,31,22,belly,151.110,151.510,NN,17.8863,4.1,4
audio19.TextGrid,32,1,when,152.340,152.470,WRB,14.5784,6.37,3
audio19.TextGrid,32,2,he,152.470,152.530,PRP,8.1418,6.69,2
audio19.TextGrid,32,3,had,152.530,152.640,VBD,6.1627,6.33,3
audio19.TextGrid,32,4,cut,152.640,152.910,VBN,12.1487,5.24,3
audio19.TextGrid,32,5,six,152.910,153.200,CD,12.1182,5.29,4
audio19.TextGrid,32,6,strips,153.200,153.630,NNS,13.0962,3.86,6
audio19.TextGrid,32,7,he,153.630,153.780,PRP,9.7545,6.69,2
audio19.TextGrid,32,8,spread,153.780,154.090,VBD,13.6029,4.81,5
audio19.TextGrid,32,9,them,154.090,154.240,PRP,5.9366,6.19,3
audio19.TextGrid,32,10,out,154.240,154.420,RP,4.1701,6.38,2
audio19.TextGrid,32,11,on,154.420,154.520,IN,4.4778,6.91,2
audio19.TextGrid,32,12,the,154.520,154.580,DT,1.6875,7.73,2
audio19.TextGrid,32,13,wood,154.580,154.780,NN,10.7583,4.78,3
audio19.TextGrid,32,14,of,154.780,154.860,IN,7.5790,7.4,2
audio19.TextGrid,32,15,the,154.860,154.950,DT,1.1375,7.73,2
audio19.TextGrid,32,16,bow,154.950,155.360,NN,12.2956,4.3,2
audio19.TextGrid,32,17,wiped,155.480,155.770,VBD,26.2593,3.86,4
audio19.TextGrid,32,18,his,155.770,155.940,PRP$,9.0915,6.51,3
audio19.TextGrid,32,19,knife,155.940,156.220,NN,7.9994,4.41,3
audio19.TextGrid,32,20,on,156.220,156.360,IN,3.9569,6.91,2
audio19.TextGrid,32,21,his,156.360,156.520,PRP$,2.0221,6.51,3
audio19.TextGrid,32,22,trousers,156.520,157.070,NNS,21.4764,3.7,6
audio19.TextGrid,33,1,and,157.540,157.680,CC,13.4350,7.41,3
audio19.TextGrid,33,2,lifted,157.680,157.980,VBD,21.4762,4.1,6
audio19.TextGrid,33,3,the,157.980,158.060,DT,3.3815,7.73,2
audio19.TextGrid,33,4,carcass,158.060,158.540,NN,17.2387,3.21,6
audio19.TextGrid,33,5,of,158.540,158.620,IN,5.7488,7.4,2
audio19.TextGrid,33,6,the,158.620,158.720,DT,1.5775,7.73,2
audio19.TextGrid,33,7,bonito,158.720,159.090,NN,25.5856,2.5,6
audio19.TextGrid,33,8,by,159.090,159.260,IN,8.0951,6.66,2
audio19.TextGrid,33,9,the,159.260,159.370,DT,3.5564,7.73,2
audio19.TextGrid,33,10,tail,159.370,159.810,NN,11.2281,4.34,3
audio19.TextGrid,33,11,and,159.810,159.880,CC,4.3874,7.41,2
audio19.TextGrid,33,12,dropped,159.880,160.190,VBD,13.8067,4.73,5
audio19.TextGrid,33,13,it,160.190,160.270,PRP,2.6259,6.95,2
audio19.TextGrid,33,14,overboard,160.270,160.870,RP,21.5998,3.43,7
audio19.TextGrid,34,1,i,162.540,162.660,JJ,5.7704,7.09,1
audio19.TextGrid,34,2,don,162.660,162.850,VBP,12.7461,4.6,3
audio19.TextGrid,34,3,t,162.850,162.880,JJ,8.0327,5.43,1
audio19.TextGrid,34,4,think,162.880,163.070,VBP,7.8655,6.08,4
audio19.TextGrid,34,5,i,163.070,163.180,NNS,2.3719,7.09,1
audio19.TextGrid,34,6,can,163.180,163.330,MD,3.1343,6.46,3
audio19.TextGrid,34,7,eat,163.330,163.490,VB,9.5693,5.13,2
audio19.TextGrid,34,8,an,163.490,163.590,DT,6.5574,6.53,2
audio19.TextGrid,34,9,entire,163.590,164.060,JJ,6.4060,5.09,5
audio19.TextGrid,34,10,one,164.060,164.370,NN,10.2747,6.47,3
audio19.TextGrid,34,11,he,164.620,164.740,PRP,11.0119,6.69,2
audio19.TextGrid,34,12,said,164.740,165.090,VBD,8.3208,6.01,3
audio19.TextGrid,34,13,and,165.420,165.520,CC,7.5001,7.41,2
audio19.TextGrid,34,14,drew,165.520,165.720,VBD,17.2765,4.46,3
audio19.TextGrid,34,15,his,165.720,165.920,PRP$,3.5096,6.51,3
audio19.TextGrid,34,16,knife,165.920,166.230,NN,10.9247,4.41,3
audio19.TextGrid,34,17,across,166.230,166.620,IN,11.1800,5.25,5
audio19.TextGrid,34,18,one,166.620,166.730,CD,9.6626,6.47,3
audio19.TextGrid,34,19,of,166.730,166.800,IN,0.8817,7.4,2
audio19.TextGrid,34,20,the,166.800,166.890,DT,1.6200,7.73,2
audio19.TextGrid,34,21,strips,166.890,167.420,NNS,15.0289,3.86,6
audio19.TextGrid,35,1,he,168.790,168.880,PRP,13.2074,6.69,2
audio19.TextGrid,35,2,could,168.880,169.070,MD,13.1592,6.06,3
audio19.TextGrid,35,3,feel,169.070,169.300,VB,10.7618,5.67,3
audio19.TextGrid,35,4,the,169.300,169.400,DT,4.4560,7.73,2
audio19.TextGrid,35,5,steady,169.400,169.800,JJ,17.5156,4.31,5
audio19.TextGrid,35,6,hard,169.800,170.030,JJ,11.8469,5.53,4
audio19.TextGrid,35,7,pull,170.030,170.230,NN,13.0503,4.82,3
audio19.TextGrid,35,8,of,170.230,170.290,IN,4.4367,7.4,2
audio19.TextGrid,35,9,the,170.290,170.400,DT,3.2870,7.73,2
audio19.TextGrid,35,10,line,170.400,170.840,NN,10.1330,5.49,3
audio19.TextGrid,35,11,and,171.020,171.140,CC,5.8692,7.41,2
audio19.TextGrid,35,12,his,171.140,171.280,PRP$,7.1520,6.51,3
audio19.TextGrid,35,13,left,171.280,171.510,JJ,9.1352,5.62,4
audio19.TextGrid,35,14,hand,171.510,171.730,NN,5.6524,5.41,4
audio19.TextGrid,35,15,was,171.730,171.880,VBD,5.7958,6.82,3
audio19.TextGrid,35,16,cramped,171.880,172.470,VBN,17.2432,3.28,6
audio19.TextGrid,36,1,it,173.390,173.580,PRP,11.0007,6.95,2
audio19.TextGrid,36,2,drew,173.580,173.740,VBD,20.6618,4.46,3
audio19.TextGrid,36,3,up,173.740,173.890,RP,8.0144,6.39,2
audio19.TextGrid,36,4,tight,173.940,174.230,NN,14.9738,4.57,3
audio19.TextGrid,36,5,on,174.230,174.350,IN,5.6209,6.91,2
audio19.TextGrid,36,6,the,174.350,174.410,DT,2.7446,7.73,2
audio19.TextGrid,36,7,heavy,174.410,174.670,JJ,13.0651,4.96,4
audio19.TextGrid,36,8,cord,174.670,175.120,NN,14.2703,3.98,4
audio19.TextGrid,36,9,and,175.120,175.260,CC,5.8625,7.41,2
audio19.TextGrid,36,10,he,175.260,175.410,PRP,5.0324,6.69,2
audio19.TextGrid,36,11,looked,175.410,175.660,VBD,12.0134,5.11,4
audio19.TextGrid,36,12,at,175.660,175.810,IN,3.9597,6.7,2
audio19.TextGrid,36,13,it,175.810,175.920,PRP,2.7982,6.95,2
audio19.TextGrid,36,14,in,175.920,176.040,IN,4.1143,7.27,2
audio19.TextGrid,36,15,disgust,176.040,176.670,NN,8.9377,3.61,7
audio20.TextGrid,1,1,what,0.910,1.140,WP,13.9100,6.38,4
audio20.TextGrid,1,2,kind,1.150,1.420,NN,10.5225,5.45,3
audio20.TextGrid,1,3,of,1.420,1.520,IN,0.1342,7.4,2
audio20.TextGrid,1,4,a,1.520,1.560,DT,5.8266,7.36,1
audio20.TextGrid,1,5,hand,1.560,1.940,NN,10.2903,5.41,4
audio20.TextGrid,1,6,is,1.940,2.110,VBZ,3.2207,7.07,2
audio20.TextGrid,1,7,that,2.110,2.560,IN,4.8389,7.01,3
audio20.TextGrid,1,8,he,2.780,2.890,PRP,9.0241,6.69,2
audio20.TextGrid,1,9,said,2.890,3.310,VBD,7.9760,6.01,3
audio20.TextGrid,2,1,cramp,3.920,4.340,NN,23.3833,3.04,5
audio20.TextGrid,2,2,then,4.340,4.540,RB,14.4859,6.07,3
audio20.TextGrid,2,3,if,4.540,4.650,IN,9.3922,6.47,2
audio20.TextGrid,2,4,you,4.650,4.730,PRP,1.2710,6.98,2
audio20.TextGrid,2,5,want,4.730,5.120,VBP,2.6191,6.04,4
audio20.TextGrid,2,6,make,5.370,5.580,VB,12.4017,6.08,3
audio20.TextGrid,2,7,yourself,5.580,5.980,PRP,8.7556,5.31,6
audio20.TextGrid,2,8,into,5.980,6.190,IN,9.6861,6.11,4
audio20.TextGrid,2,9,a,6.190,6.230,DT,0.9205,7.36,1
audio20.TextGrid,2,10,claw,6.230,6.730,NN,14.2304,3.59,3
audio20.TextGrid,3,1,it,7.170,7.300,PRP,11.0007,6.95,2
audio20.TextGrid,3,2,will,7.300,7.400,MD,8.1656,6.45,3
audio20.TextGrid,3,3,do,7.400,7.530,VB,9.3637,6.35,2
audio20.TextGrid,3,4,you,7.530,7.680,PRP,5.1181,6.98,2
audio20.TextGrid,3,5,no,7.680,7.870,DT,4.2676,6.35,2
audio20.TextGrid,3,6,good,7.870,8.260,JJ,0.6960,6.12,3
audio20.TextGrid,4,1,come,10.400,10.590,VB,18.2244,5.78,3
audio20.TextGrid,4,2,on,10.590,10.930,IN,1.2720,6.91,2
audio20.TextGrid,4,3,he,10.930,11.260,PRP,13.2326,6.69,2
audio20.TextGrid,4,4,thought,11.260,11.620,VBD,17.2821,5.59,3
audio20.TextGrid,4,5,and,11.620,11.790,CC,6.4002,7.41,3
audio20.TextGrid,4,6,looked,11.790,11.970,VBD,13.3506,5.11,4
audio20.TextGrid,4,7,down,11.970,12.230,RB,7.3030,5.88,3
audio20.TextGrid,4,8,into,12.230,12.380,IN,5.9886,6.11,4
audio20.TextGrid,4,9,the,12.380,12.480,DT,1.0312,7.73,2
audio20.TextGrid,4,10,dark,12.480,12.780,JJ,5.1611,5.04,4
audio20.TextGrid,4,11,water,12.780,13.120,NN,9.3774,5.52,4
audio20.TextGrid,4,12,at,13.120,13.230,IN,7.7587,6.7,2
audio20.TextGrid,4,13,the,13.230,13.310,DT,1.3749,7.73,2
audio20.TextGrid,4,14,slant,13.310,13.640,NN,15.8154,3.18,5
audio20.TextGrid,4,15,of,13.640,13.700,IN,3.1385,7.4,2
audio20.TextGrid,4,16,the,13.700,13.800,DT,1.1677,7.73,2
audio20.TextGrid,4,17,line,13.800,14.160,NN,10.5006,5.49,3
audio20.TextGrid,5,1,eat,15.000,15.160,NN,18.2090,5.13,2
audio20.TextGrid,5,2,it,15.160,15.330,PRP,7.3165,6.95,2
audio20.TextGrid,5,3,now,15.330,15.660,RB,4.5672,6.18,2
audio20.TextGrid,5,4,and,15.660,15.760,CC,6.2356,7.41,3
audio20.TextGrid,5,5,it,15.760,15.880,PRP,5.5083,6.95,2
