fichier,phrase_id,position,mot,onset,offset,relation,tete
audio16.TextGrid,46,1,BEYOND,176.760,177.100,,ROOT
audio16.TextGrid,46,2,ALL,177.100,177.290,,WORLD
audio16.TextGrid,46,3,PEOPLE,177.290,177.700,,WORLD
audio16.TextGrid,46,4,IN,177.700,177.770,,WORLD
audio16.TextGrid,46,5,THE,177.770,177.840,,WORLD
audio16.TextGrid,46,6,WORLD,177.840,178.370,,BEYOND
audio16.TextGrid,47,1,NOW,179.110,179.350,,ROOT
audio16.TextGrid,47,2,WE,179.350,179.520,,NOON
audio16.TextGrid,47,3,ARE,179.520,179.630,,NOON
audio16.TextGrid,47,4,JOINED,179.630,180.030,,NOON
audio16.TextGrid,47,5,TOGETHER,180.030,180.490,,NOON
audio16.TextGrid,47,6,AND,180.490,180.610,,NOON
audio16.TextGrid,47,7,HAVE,180.610,180.780,,NOON
audio16.TextGrid,47,8,BEEN,180.780,181.040,,NOON
audio16.TextGrid,47,9,SINCE,181.040,181.380,,NOON
audio16.TextGrid,47,10,NOON,181.380,181.790,,NOW
audio16.TextGrid,48,1,AND,182.590,182.800,,ROOT
audio16.TextGrid,48,2,NO,182.800,182.970,,ROOT
audio16.TextGrid,48,3,ONE,182.970,183.170,,US
audio16.TextGrid,48,4,TO,183.170,183.330,,US
audio16.TextGrid,48,5,HELP,183.330,183.690,,US
audio16.TextGrid,48,6,EITHER,183.690,183.930,,US
audio16.TextGrid,48,7,ONE,183.930,184.180,,US
audio16.TextGrid,48,8,OF,184.180,184.310,,US
audio16.TextGrid,48,9,US,184.310,184.610,,ROOT
audio17.TextGrid,1,1,PERHAPS,0.910,1.320,,ROOT
audio17.TextGrid,1,2,I,1.320,1.420,,ROOT
audio17.TextGrid,1,3,SHOULD,1.420,1.660,,ROOT
audio17.TextGrid,1,4,NOT,1.660,1.820,,THOUGHT
audio17.TextGrid,1,5,HAVE,1.820,1.910,,THOUGHT
audio17.TextGrid,1,6,BEEN,1.910,2.100,,THOUGHT
audio17.TextGrid,1,7,A,2.100,2.160,,THOUGHT
audio17.TextGrid,1,8,FISHERMAN,2.160,2.720,,THOUGHT
audio17.TextGrid,1,9,HE,2.970,3.090,,THOUGHT
audio17.TextGrid,1,10,THOUGHT,3.090,3.480,,ROOT
audio17.TextGrid,2,1,BUT,4.220,4.320,,THAT
audio17.TextGrid,2,2,THAT,4.320,4.590,,WAS
audio17.TextGrid,2,3,WAS,4.590,4.810,,ROOT
audio17.TextGrid,2,4,THE,4.810,4.920,,THING
audio17.TextGrid,2,5,THING,4.920,5.220,,WAS
audio17.TextGrid,2,6,THAT,5.220,5.340,,WAS
audio17.TextGrid,2,7,I,5.340,5.460,,WAS
audio17.TextGrid,2,8,WAS,5.460,5.660,,THAT
audio17.TextGrid,2,9,BORN,5.660,6.030,,WAS
audio17.TextGrid,2,10,FOR,6.030,6.360,,BORN
audio17.TextGrid,3,1,I,7.510,7.600,,ROOT
audio17.TextGrid,3,2,MUST,7.600,7.910,,LIGHT
audio17.TextGrid,3,3,SURELY,7.910,8.370,,LIGHT
audio17.TextGrid,3,4,REMEMBER,8.370,8.790,,LIGHT
audio17.TextGrid,3,5,TO,8.790,8.980,,LIGHT
audio17.TextGrid,3,6,EAT,8.980,9.100,,LIGHT
audio17.TextGrid,3,7,THE,9.100,9.220,,LIGHT
audio17.TextGrid,3,8,TUNA,9.220,9.510,,LIGHT
audio17.TextGrid,3,9,AFTER,9.510,9.940,,LIGHT
audio17.TextGrid,3,10,IT,9.940,10.060,,LIGHT
audio17.TextGrid,3,11,GETS,10.060,10.350,,LIGHT
audio17.TextGrid,3,12,LIGHT,10.350,10.820,,ROOT
audio17.TextGrid,4,1,SOME,13.790,14.020,,HIM
audio17.TextGrid,4,2,TIME,14.020,14.300,,HIM
audio17.TextGrid,4,3,BEFORE,14.300,14.620,,HIM
audio17.TextGrid,4,4,DAYLIGHT,14.620,15.170,,HIM
audio17.TextGrid,4,5,SOMETHING,15.170,15.540,,HIM
audio17.TextGrid,4,6,TOOK,15.540,15.790,,HIM
audio17.TextGrid,4,7,ONE,15.790,15.920,,HIM
audio17.TextGrid,4,8,OF,15.920,16.000,,HIM
audio17.TextGrid,4,9,THE,16.000,16.080,,HIM
audio17.TextGrid,4,10,BAITS,16.080,16.470,,HIM
audio17.TextGrid,4,11,THAT,16.470,16.670,,HIM
audio17.TextGrid,4,12,WERE,16.670,16.740,,HIM
audio17.TextGrid,4,13,BEHIND,16.740,17.210,,HIM
audio17.TextGrid,4,14,HIM,17.210,17.390,,ROOT
audio17.TextGrid,5,1,HE,18.060,18.180,,HEARD
audio17.TextGrid,5,2,HEARD,18.180,18.350,,ROOT
audio17.TextGrid,5,3,THE,18.350,18.440,,OUT
audio17.TextGrid,5,4,STICK,18.440,18.740,,OUT
audio17.TextGrid,5,5,BREAK,18.820,19.160,,OUT
audio17.TextGrid,5,6,AND,19.160,19.260,,OUT
audio17.TextGrid,5,7,THE,19.260,19.340,,OUT
audio17.TextGrid,5,8,LINE,19.340,19.650,,OUT
audio17.TextGrid,5,9,BEGIN,19.650,19.920,,OUT
audio17.TextGrid,5,10,TO,19.920,20.050,,OUT
audio17.TextGrid,5,11,RUSH,20.050,20.320,,OUT
audio17.TextGrid,5,12,OUT,20.320,20.500,,HEARD
audio17.TextGrid,5,13,OVER,20.500,20.670,,OUT
audio17.TextGrid,5,14,THE,20.670,20.770,,GUNWALE
audio17.TextGrid,5,15,GUNWALE,20.770,21.120,,OVER
audio17.TextGrid,5,16,OF,21.120,21.190,,OUT
audio17.TextGrid,5,17,THE,21.190,21.300,,SKIFF
audio17.TextGrid,5,18,SKIFF,21.300,21.630,,OF
audio17.TextGrid,6,1,IN,22.630,22.760,,STRAIN
audio17.TextGrid,6,2,THE,22.760,22.830,,STRAIN
audio17.TextGrid,6,3,DARKNESS,22.830,23.410,,STRAIN
audio17.TextGrid,6,4,HE,23.410,23.550,,STRAIN
audio17.TextGrid,6,5,LOOSENED,23.550,24.010,,STRAIN
audio17.TextGrid,6,6,HIS,24.010,24.170,,STRAIN
audio17.TextGrid,6,7,SHEATH,24.170,24.550,,STRAIN
audio17.TextGrid,6,8,KNIFE,24.550,24.950,,STRAIN
audio17.TextGrid,6,9,AND,24.950,25.150,,STRAIN
audio17.TextGrid,6,10,TAKING,25.150,25.470,,STRAIN
audio17.TextGrid,6,11,ALL,25.470,25.680,,STRAIN
audio17.TextGrid,6,12,THE,25.680,25.790,,STRAIN
audio17.TextGrid,6,13,STRAIN,25.790,26.170,,ROOT
audio17.TextGrid,6,14,OF,26.170,26.260,,STRAIN
audio17.TextGrid,6,15,THE,26.260,26.360,,SHOULDER
audio17.TextGrid,6,16,FISH,26.360,26.640,,SHOULDER
audio17.TextGrid,6,17,ON,26.640,26.760,,SHOULDER
audio17.TextGrid,6,18,HIS,26.760,26.940,,SHOULDER
audio17.TextGrid,6,19,LEFT,26.940,27.190,,SHOULDER
audio17.TextGrid,6,20,SHOULDER,27.190,27.580,,OF
audio17.TextGrid,7,1,HE,27.960,28.080,,WOOD
audio17.TextGrid,7,2,LEANED,28.080,28.370,,WOOD
audio17.TextGrid,7,3,BACK,28.370,28.760,,WOOD
audio17.TextGrid,7,4,AND,28.760,28.940,,WOOD
audio17.TextGrid,7,5,CUT,28.940,29.130,,WOOD
audio17.TextGrid,7,6,THE,29.130,29.260,,WOOD
audio17.TextGrid,7,7,LINE,29.260,29.540,,WOOD
audio17.TextGrid,7,8,AGAINST,29.540,29.850,,WOOD
audio17.TextGrid,7,9,THE,29.850,29.920,,WOOD
audio17.TextGrid,7,10,WOOD,29.920,30.130,,ROOT
audio17.TextGrid,7,11,OF,30.130,30.210,,WOOD
audio17.TextGrid,7,12,THE,30.210,30.310,,GUNWALE
audio17.TextGrid,7,13,GUNWALE,30.310,30.710,,OF
audio17.TextGrid,8,1,THEN,31.420,31.600,,ROOT
audio17.TextGrid,8,2,HE,31.600,31.770,,HIM
audio17.TextGrid,8,3,CUT,31.770,31.990,,HIM
audio17.TextGrid,8,4,THE,31.990,32.160,,HIM
audio17.TextGrid,8,5,OTHER,32.160,32.330,,HIM
audio17.TextGrid,8,6,LINE,32.330,32.630,,HIM
audio17.TextGrid,8,7,CLOSEST,32.630,33.090,,HIM
audio17.TextGrid,8,8,TO,33.090,33.340,,HIM
audio17.TextGrid,8,9,HIM,33.340,33.490,,ROOT
audio17.TextGrid,9,1,AND,33.890,34.020,,ROOT
audio17.TextGrid,9,2,IN,34.020,34.100,,ENDS
audio17.TextGrid,9,3,THE,34.100,34.190,,ENDS
audio17.TextGrid,9,4,DARK,34.190,34.550,,ENDS
audio17.TextGrid,9,5,MADE,34.550,34.800,,ENDS
audio17.TextGrid,9,6,THE,34.800,34.890,,ENDS
audio17.TextGrid,9,7,LOOSE,34.890,35.210,,ENDS
audio17.TextGrid,9,8,ENDS,35.210,35.530,,ROOT
audio17.TextGrid,9,9,OF,35.530,35.600,,ROOT
audio17.TextGrid,9,10,THE,35.600,35.700,,FAST
audio17.TextGrid,9,11,RESERVE,35.700,36.140,,FAST
audio17.TextGrid,9,12,COILS,36.140,36.640,,FAST
audio17.TextGrid,9,13,FAST,36.640,37.200,,OF
audio17.TextGrid,10,1,HE,37.880,37.970,,HAND
audio17.TextGrid,10,2,WORKED,37.970,38.260,,HAND
audio17.TextGrid,10,3,SKILLFULLY,38.260,38.940,,HAND
audio17.TextGrid,10,4,WITH,38.940,39.110,,HAND
audio17.TextGrid,10,5,THE,39.110,39.190,,HAND
audio17.TextGrid,10,6,ONE,39.190,39.490,,HAND
audio17.TextGrid,10,7,HAND,39.490,39.880,,ROOT
audio17.TextGrid,11,1,AND,40.310,40.380,,ROOT
audio17.TextGrid,11,2,PUT,40.380,40.600,,ROOT
audio17.TextGrid,11,3,HIS,40.600,40.780,,ROOT
audio17.TextGrid,11,4,FOOT,40.780,40.950,,TO
audio17.TextGrid,11,5,ON,40.950,41.080,,TO
audio17.TextGrid,11,6,THE,41.080,41.140,,TO
audio17.TextGrid,11,7,COILS,41.140,41.650,,TO
audio17.TextGrid,11,8,TO,41.650,41.760,,ROOT
audio17.TextGrid,11,9,HOLD,41.760,41.990,,ROOT
audio17.TextGrid,11,10,THEM,41.990,42.140,,HOLD
audio17.TextGrid,11,11,AS,42.140,42.250,,THEM
audio17.TextGrid,11,12,HE,42.250,42.340,,TIGHT
audio17.TextGrid,11,13,DREW,42.340,42.520,,TIGHT
audio17.TextGrid,11,14,HIS,42.520,42.750,,TIGHT
audio17.TextGrid,11,15,KNOTS,42.750,43.100,,TIGHT
audio17.TextGrid,11,16,TIGHT,43.100,43.480,,AS
audio17.TextGrid,12,1,NOW,44.700,45.040,,ROOT
audio17.TextGrid,12,2,HE,45.040,45.180,,LINE
audio17.TextGrid,12,3,HAD,45.180,45.360,,LINE
audio17.TextGrid,12,4,SIX,45.360,45.770,,LINE
audio17.TextGrid,12,5,RESERVE,45.770,46.180,,LINE
audio17.TextGrid,12,6,COILS,46.180,46.680,,LINE
audio17.TextGrid,12,7,OF,46.680,46.800,,LINE
audio17.TextGrid,12,8,LINE,46.800,47.260,,ROOT
audio17.TextGrid,13,1,THERE,47.980,48.100,,ROOT
audio17.TextGrid,13,2,WERE,48.100,48.220,,ROOT
audio17.TextGrid,13,3,TWO,48.220,48.570,,SEVERED
audio17.TextGrid,13,4,FROM,48.570,48.800,,SEVERED
audio17.TextGrid,13,5,EACH,48.800,49.120,,SEVERED
audio17.TextGrid,13,6,BAIT,49.140,49.400,,SEVERED
audio17.TextGrid,13,7,HE,49.400,49.490,,SEVERED
audio17.TextGrid,13,8,HAD,49.490,49.640,,SEVERED
audio17.TextGrid,13,9,SEVERED,49.640,50.080,,ROOT
audio17.TextGrid,13,10,AND,50.080,50.200,,ROOT
audio17.TextGrid,13,11,THE,50.200,50.290,,TAKEN
audio17.TextGrid,13,12,TWO,50.290,50.530,,TAKEN
audio17.TextGrid,13,13,FROM,50.530,50.740,,TAKEN
audio17.TextGrid,13,14,THE,50.740,50.810,,TAKEN
audio17.TextGrid,13,15,BAIT,50.810,51.070,,TAKEN
audio17.TextGrid,13,16,THE,51.070,51.180,,TAKEN
audio17.TextGrid,13,17,FISH,51.180,51.400,,TAKEN
audio17.TextGrid,13,18,HAD,51.400,51.570,,TAKEN
audio17.TextGrid,13,19,TAKEN,51.570,51.900,,ROOT
audio17.TextGrid,14,1,AND,52.500,52.600,,ROOT
audio17.TextGrid,14,2,THEY,52.600,52.700,,CONNECTED
audio17.TextGrid,14,3,WERE,52.700,52.830,,CONNECTED
audio17.TextGrid,14,4,ALL,52.830,53.020,,CONNECTED
audio17.TextGrid,14,5,CONNECTED,53.020,53.700,,AND
audio17.TextGrid,15,1,AFTER,54.990,55.330,,WILL
audio17.TextGrid,15,2,IT,55.330,55.420,,THOUGHT
audio17.TextGrid,15,3,IS,55.420,55.580,,THOUGHT
audio17.TextGrid,15,4,LIGHT,55.580,55.950,,THOUGHT
audio17.TextGrid,15,5,HE,55.950,56.050,,THOUGHT
audio17.TextGrid,15,6,THOUGHT,56.050,56.590,,AFTER
audio17.TextGrid,15,7,I,56.590,56.660,,WILL
audio17.TextGrid,15,8,WILL,56.660,56.850,,ROOT
audio17.TextGrid,15,9,WORK,56.850,57.080,,WILL
audio17.TextGrid,15,10,BACK,57.080,57.330,,WORK
audio17.TextGrid,15,11,TO,57.350,57.450,,COILS
audio17.TextGrid,15,12,THE,57.450,57.550,,COILS
audio17.TextGrid,15,13,FORTY,57.550,57.900,,COILS
audio17.TextGrid,15,14,FATHOM,57.900,58.260,,COILS
audio17.TextGrid,15,15,BAIT,58.260,58.590,,COILS
audio17.TextGrid,15,16,AND,58.590,58.700,,COILS
audio17.TextGrid,15,17,CUT,58.700,58.950,,COILS
audio17.TextGrid,15,18,IT,58.950,59.050,,COILS
audio17.TextGrid,15,19,AWAY,59.050,59.290,,COILS
audio17.TextGrid,15,20,TOO,59.290,59.630,,COILS
audio17.TextGrid,15,21,AND,59.630,59.810,,COILS
audio17.TextGrid,15,22,LINK,59.810,60.010,,COILS
audio17.TextGrid,15,23,UP,60.010,60.110,,COILS
audio17.TextGrid,15,24,THE,60.110,60.220,,COILS
audio17.TextGrid,15,25,RESERVE,60.220,60.590,,COILS
audio17.TextGrid,15,26,COILS,60.590,61.140,,ROOT
audio17.TextGrid,15,27,I,61.140,61.170,,ROOT
audio17.TextGrid,16,1,WILL,62.360,62.570,,ROOT
audio17.TextGrid,16,2,HAVE,62.570,62.700,,WILL
audio17.TextGrid,16,3,LOST,62.700,62.960,,HAVE
audio17.TextGrid,16,4,TWO,62.960,63.110,,ROOT
audio17.TextGrid,16,5,HUNDRED,63.110,63.400,,CARDEL
audio17.TextGrid,16,6,FATHOMS,63.400,63.810,,CARDEL
audio17.TextGrid,16,7,OF,63.810,63.930,,CARDEL
audio17.TextGrid,16,8,GOOD,63.930,64.260,,CARDEL
audio17.TextGrid,16,9,CATALAN,64.260,64.730,,CARDEL
audio17.TextGrid,16,10,CARDEL,64.730,65.460,,ROOT
audio17.TextGrid,16,11,AND,65.760,65.880,,ROOT
audio17.TextGrid,16,12,THE,65.880,65.990,,LEADERS
audio17.TextGrid,16,13,HOOKS,65.990,66.280,,LEADERS
audio17.TextGrid,16,14,AND,66.280,66.430,,LEADERS
audio17.TextGrid,16,15,LEADERS,66.430,66.980,,ROOT
audio17.TextGrid,17,1,THAT,67.550,67.710,,ROOT
audio17.TextGrid,17,2,CAN,67.710,67.850,,REPLACED
audio17.TextGrid,17,3,BE,67.850,68.010,,REPLACED
audio17.TextGrid,17,4,REPLACED,68.010,68.630,,ROOT
audio17.TextGrid,18,1,BUT,69.240,69.430,,IF
audio17.TextGrid,18,2,WHO,69.430,69.570,,IF
audio17.TextGrid,18,3,REPLACES,69.570,70.190,,IF
audio17.TextGrid,18,4,THIS,70.190,70.450,,IF
audio17.TextGrid,18,5,FISH,70.450,70.780,,IF
audio17.TextGrid,18,6,IF,70.780,70.910,,HOOK
audio17.TextGrid,18,7,I,70.910,71.040,,HOOK
audio17.TextGrid,18,8,HOOK,71.040,71.250,,ROOT
audio17.TextGrid,18,9,SOME,71.250,71.480,,ROOT
audio17.TextGrid,18,10,FISH,71.480,71.780,,ROOT
audio17.TextGrid,18,11,AND,71.780,71.910,,ROOT
audio17.TextGrid,18,12,IT,71.910,72.010,,OFF
audio17.TextGrid,18,13,CUTS,72.010,72.270,,OFF
audio17.TextGrid,18,14,HIM,72.270,72.400,,OFF
audio17.TextGrid,18,15,OFF,72.400,72.750,,ROOT
audio17.TextGrid,19,1,I,73.520,73.620,,TOOK
audio17.TextGrid,19,2,DON,73.620,73.780,,THAT
audio17.TextGrid,19,3,T,73.780,73.810,,THAT
audio17.TextGrid,19,4,KNOW,73.810,73.940,,THAT
audio17.TextGrid,19,5,WHAT,73.940,74.100,,THAT
audio17.TextGrid,19,6,THAT,74.100,74.330,,THAT
audio17.TextGrid,19,7,FISH,74.330,74.570,,THAT
audio17.TextGrid,19,8,WAS,74.570,74.860,,THAT
audio17.TextGrid,19,9,THAT,74.860,75.050,,TOOK
audio17.TextGrid,19,10,TOOK,75.050,75.160,,ROOT
audio17.TextGrid,19,11,THE,75.160,75.270,,IT
audio17.TextGrid,19,12,BAIT,75.270,75.520,,IT
audio17.TextGrid,19,13,JUST,75.520,75.770,,IT
audio17.TextGrid,19,14,NOW,75.770,76.080,,IT
audio17.TextGrid,19,15,IT,76.080,76.140,,TOOK
audio17.TextGrid,20,1,COULD,76.540,76.720,,HAVE
audio17.TextGrid,20,2,HAVE,76.720,76.850,,ROOT
audio17.TextGrid,20,3,BEEN,76.850,77.010,,SHARK
audio17.TextGrid,20,4,A,77.010,77.050,,SHARK
audio17.TextGrid,20,5,MARLIN,77.050,77.540,,SHARK
audio17.TextGrid,20,6,OR,77.540,77.660,,SHARK
audio17.TextGrid,20,7,A,77.660,77.710,,SHARK
audio17.TextGrid,20,8,BROADBILL,77.710,78.360,,SHARK
audio17.TextGrid,20,9,OR,78.360,78.500,,SHARK
audio17.TextGrid,20,10,A,78.500,78.530,,SHARK
audio17.TextGrid,20,11,SHARK,78.530,79.000,,ROOT
audio17.TextGrid,21,1,I,79.580,79.690,,FELT
audio17.TextGrid,21,2,NEVER,79.690,79.940,,FELT
audio17.TextGrid,21,3,FELT,79.940,80.270,,ROOT
audio17.TextGrid,21,4,HIM,80.270,80.460,,FELT
audio17.TextGrid,22,1,I,81.230,81.350,,HAD
audio17.TextGrid,22,2,HAD,81.350,81.480,,ROOT
audio17.TextGrid,22,3,TO,81.480,81.540,,FAST
audio17.TextGrid,22,4,GET,81.540,81.720,,FAST
audio17.TextGrid,22,5,RID,81.720,81.840,,FAST
audio17.TextGrid,22,6,OF,81.840,81.930,,FAST
audio17.TextGrid,22,7,HIM,81.930,82.060,,FAST
audio17.TextGrid,22,8,TOO,82.060,82.250,,FAST
audio17.TextGrid,22,9,FAST,82.250,82.840,,HAD
audio17.TextGrid,23,1,ALOUD,83.910,84.360,,HE
audio17.TextGrid,23,2,HE,84.360,84.490,,SAID
audio17.TextGrid,23,3,SAID,84.490,84.760,,ROOT
audio17.TextGrid,24,1,I,85.400,85.510,,WISH
audio17.TextGrid,24,2,WISH,85.510,85.790,,ROOT
audio17.TextGrid,24,3,I,85.790,85.950,,HAD
audio17.TextGrid,24,4,HAD,85.950,86.160,,WISH
audio17.TextGrid,24,5,THE,86.160,86.250,,BOY
audio17.TextGrid,24,6,BOY,86.250,86.630,,ROOT
audio17.TextGrid,25,1,BUT,88.230,88.410,,THOUGHT
audio17.TextGrid,25,2,YOU,88.410,88.500,,THOUGHT
audio17.TextGrid,25,3,HAVEN,88.500,88.710,,THOUGHT
audio17.TextGrid,25,4,T,88.710,88.740,,THOUGHT
audio17.TextGrid,25,5,GOT,88.740,88.970,,THOUGHT
audio17.TextGrid,25,6,THE,88.970,89.060,,THOUGHT
audio17.TextGrid,25,7,BOY,89.060,89.390,,THOUGHT
audio17.TextGrid,25,8,HE,89.600,89.720,,THOUGHT
audio17.TextGrid,25,9,THOUGHT,89.720,90.100,,ROOT
audio17.TextGrid,26,1,YOU,90.450,90.590,,HAVE
audio17.TextGrid,26,2,HAVE,90.590,90.760,,ROOT
audio17.TextGrid,26,3,ONLY,90.760,90.990,,HAVE
audio17.TextGrid,26,4,YOURSELF,90.990,91.580,,ROOT
audio17.TextGrid,26,5,AND,91.580,91.710,,DARK
audio17.TextGrid,26,6,YOU,91.710,91.810,,DARK
audio17.TextGrid,26,7,HAD,91.810,91.930,,DARK
audio17.TextGrid,26,8,BETTER,91.930,92.140,,DARK
audio17.TextGrid,26,9,WORK,92.140,92.400,,DARK
audio17.TextGrid,26,10,BACK,92.400,92.640,,DARK
audio17.TextGrid,26,11,TO,92.640,92.740,,DARK
audio17.TextGrid,26,12,THE,92.740,92.820,,DARK
audio17.TextGrid,26,13,LAST,92.820,93.180,,DARK
audio17.TextGrid,26,14,LINE,93.180,93.430,,DARK
audio17.TextGrid,26,15,NOW,93.430,93.760,,DARK
audio17.TextGrid,26,16,IN,93.970,94.100,,DARK
audio17.TextGrid,26,17,THE,94.100,94.240,,DARK
audio17.TextGrid,26,18,DARK,94.240,94.580,,DARK
audio17.TextGrid,26,19,OR,94.580,94.680,,DARK
audio17.TextGrid,26,20,NOT,94.680,94.890,,DARK
audio17.TextGrid,26,21,IN,94.890,95.000,,DARK
audio17.TextGrid,26,22,THE,95.000,95.070,,DARK
audio17.TextGrid,26,23,DARK,95.070,95.420,,ROOT
audio17.TextGrid,27,1,AND,95.920,96.050,,ROOT
audio17.TextGrid,27,2,CUT,96.050,96.290,,ROOT
audio17.TextGrid,27,3,IT,96.290,96.390,,COILS
audio17.TextGrid,27,4,AWAY,96.390,96.770,,COILS
audio17.TextGrid,27,5,AND,96.770,96.920,,COILS
audio17.TextGrid,27,6,HOOK,96.920,97.120,,COILS
audio17.TextGrid,27,7,UP,97.120,97.220,,COILS
audio17.TextGrid,27,8,THE,97.220,97.310,,COILS
audio17.TextGrid,27,9,TWO,97.310,97.470,,COILS
audio17.TextGrid,27,10,RESERVE,97.470,97.880,,COILS
audio17.TextGrid,27,11,COILS,97.880,98.480,,ROOT
audio17.TextGrid,28,1,SO,100.120,100.390,,ROOT
audio17.TextGrid,28,2,HE,100.390,100.500,,IT
audio17.TextGrid,28,3,DID,100.500,100.700,,IT
audio17.TextGrid,28,4,IT,100.700,100.910,,SO
audio17.TextGrid,29,1,IT,101.510,101.670,,AND
audio17.TextGrid,29,2,WAS,101.670,101.810,,AND
audio17.TextGrid,29,3,DIFFICULT,101.810,102.340,,AND
audio17.TextGrid,29,4,IN,102.340,102.430,,AND
audio17.TextGrid,29,5,THE,102.430,102.540,,AND
audio17.TextGrid,29,6,DARK,102.540,103.020,,AND
audio17.TextGrid,29,7,AND,103.020,103.140,,PULLED
audio17.TextGrid,29,8,ONCE,103.140,103.470,,PULLED
audio17.TextGrid,29,9,THE,103.470,103.570,,THAT
audio17.TextGrid,29,10,FISH,103.570,103.850,,THAT
audio17.TextGrid,29,11,MADE,103.850,104.040,,THAT
audio17.TextGrid,29,12,A,104.040,104.090,,THAT
audio17.TextGrid,29,13,SURGE,104.090,104.560,,THAT
audio17.TextGrid,29,14,THAT,104.560,104.730,,PULLED
audio17.TextGrid,29,15,PULLED,104.770,105.000,,ROOT
audio17.TextGrid,29,16,HIM,105.000,105.120,,EYE
audio17.TextGrid,29,17,DOWN,105.120,105.340,,EYE
audio17.TextGrid,29,18,ON,105.340,105.460,,EYE
audio17.TextGrid,29,19,HIS,105.460,105.650,,EYE
audio17.TextGrid,29,20,FACE,105.650,105.970,,EYE
audio17.TextGrid,29,21,AND,105.970,106.170,,EYE
audio17.TextGrid,29,22,MADE,106.170,106.360,,EYE
audio17.TextGrid,29,23,A,106.360,106.400,,EYE
audio17.TextGrid,29,24,CUT,106.400,106.690,,EYE
audio17.TextGrid,29,25,BELOW,106.710,107.010,,EYE
audio17.TextGrid,29,26,HIS,107.010,107.180,,EYE
audio17.TextGrid,29,27,EYE,107.180,107.470,,PULLED
audio17.TextGrid,30,1,THE,108.130,108.210,,ROOT
audio17.TextGrid,30,2,BLOOD,108.210,108.490,,WAY
audio17.TextGrid,30,3,RAN,108.490,108.680,,WAY
audio17.TextGrid,30,4,DOWN,108.680,108.930,,WAY
audio17.TextGrid,30,5,HIS,108.930,109.130,,WAY
audio17.TextGrid,30,6,CHEEK,109.130,109.400,,WAY
audio17.TextGrid,30,7,A,109.400,109.450,,WAY
audio17.TextGrid,30,8,LITTLE,109.450,109.700,,WAY
audio17.TextGrid,30,9,WAY,109.700,109.970,,ROOT
audio17.TextGrid,31,1,BUT,110.850,111.000,,ROOT
audio17.TextGrid,31,2,IT,111.000,111.100,,DRIED
audio17.TextGrid,31,3,COAGULATED,111.100,111.840,,DRIED
audio17.TextGrid,31,4,AND,111.840,111.970,,DRIED
audio17.TextGrid,31,5,DRIED,111.970,112.350,,BUT
audio17.TextGrid,31,6,BEFORE,112.350,112.670,,BUT
audio17.TextGrid,31,7,IT,112.670,112.800,,CHIN
audio17.TextGrid,31,8,REACHED,112.800,113.090,,CHIN
audio17.TextGrid,31,9,HIS,113.090,113.240,,CHIN
audio17.TextGrid,31,10,CHIN,113.240,113.650,,BEFORE
audio17.TextGrid,32,1,AND,114.290,114.370,,WORKED
audio17.TextGrid,32,2,HE,114.370,114.440,,WORKED
audio17.TextGrid,32,3,WORKED,114.440,114.690,,ROOT
audio17.TextGrid,32,4,HIS,114.690,114.830,,WOOD
audio17.TextGrid,32,5,WAY,114.830,114.990,,WOOD
audio17.TextGrid,32,6,BACK,114.990,115.250,,WOOD
audio17.TextGrid,32,7,TO,115.250,115.320,,WOOD
audio17.TextGrid,32,8,THE,115.320,115.410,,WOOD
audio17.TextGrid,32,9,BOW,115.410,115.770,,WOOD
audio17.TextGrid,32,10,AND,115.770,115.900,,WOOD
audio17.TextGrid,32,11,RESTED,115.900,116.250,,WOOD
audio17.TextGrid,32,12,AGAINST,116.250,116.550,,WOOD
audio17.TextGrid,32,13,THE,116.550,116.630,,WOOD
audio17.TextGrid,32,14,WOOD,116.630,117.030,,WORKED
audio17.TextGrid,33,1,HE,117.830,117.970,,SO
audio17.TextGrid,33,2,ADJUSTED,117.970,118.370,,SO
audio17.TextGrid,33,3,THE,118.370,118.460,,SO
audio17.TextGrid,33,4,SACK,118.460,118.930,,SO
audio17.TextGrid,33,5,AND,118.930,119.070,,SO
audio17.TextGrid,33,6,CAREFULLY,119.070,119.550,,SO
audio17.TextGrid,33,7,WORKED,119.550,119.820,,SO
audio17.TextGrid,33,8,THE,119.820,119.930,,SO
audio17.TextGrid,33,9,LINE,119.930,120.290,,SO
audio17.TextGrid,33,10,SO,120.290,120.440,,ROOT
audio17.TextGrid,33,11,THAT,120.440,120.590,,SO
audio17.TextGrid,33,12,IT,120.590,120.740,,PART
audio17.TextGrid,33,13,CAME,120.740,120.940,,PART
audio17.TextGrid,33,14,ACROSS,120.940,121.310,,PART
audio17.TextGrid,33,15,A,121.310,121.350,,PART
audio17.TextGrid,33,16,NEW,121.350,121.610,,PART
audio17.TextGrid,33,17,PART,121.610,121.900,,THAT
audio17.TextGrid,33,18,OF,121.900,122.000,,SO
audio17.TextGrid,33,19,HIS,122.000,122.140,,SHOULDERS
audio17.TextGrid,33,20,SHOULDERS,122.140,122.700,,OF
audio17.TextGrid,34,1,AND,123.410,123.730,,ROOT
audio17.TextGrid,34,2,HOLDING,123.880,124.270,,SHOULDERS
audio17.TextGrid,34,3,IT,124.270,124.370,,SHOULDERS
audio17.TextGrid,34,4,ANCHORED,124.370,124.770,,SHOULDERS
